INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,SMILES,INCHI_STRING,DTXCID
94667-33-1,CASRN,DTXSID10892933,"Poly(oxy-​1,​2-​ethanediyl)​, α-​[2-​(didecylmethylammoni​o)​ethyl]​-​ω-​hydroxy-",94667-33-1,N/A,N/A,N/A,N/A
301-10-0,CASRN,DTXSID1027138,"Hexanoic acid, 2-ethyl-, tin(2+) salt",301-10-0,KSBAEPSJVUENNK-UHFFFAOYSA-L,[Sn++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,"InChI=1/2C8H16O2.Sn/c2*1-3-5-6-7(4-2)8(9)10;/h2*7H,3-6H2,1-2H3,(H,9,10);/q;;+2/p-2
",DTXCID701478255
15827-60-8,CASRN,DTXSID0027775,Diethylenetriaminepenta(methylenephosphonic acid),15827-60-8,DUYCTCQXNHFCSJ-UHFFFAOYSA-N,OP(O)(=O)CN(CCN(CP(O)(O)=O)CP(O)(O)=O)CCN(CP(O)(O)=O)CP(O)(O)=O,"InChI=1S/C9H28N3O15P5/c13-28(14,15)5-10(1-3-11(6-29(16,17)18)7-30(19,20)21)2-4-12(8-31(22,23)24)9-32(25,26)27/h1-9H2,(H2,13,14,15)(H2,16,17,18)(H2,19,20,21)(H2,22,23,24)(H2,25,26,27)
",DTXCID207775
930-33-6,CASRN,DTXSID8074572,"3H-1,2,4-Triazol-3-one, 1,2-dihydro-",930-33-6,LZTSCEYDCZBRCJ-UHFFFAOYSA-N,O=C1NC=NN1,"InChI=1S/C2H3N3O/c6-2-3-1-4-5-2/h1H,(H2,3,4,5,6)
",DTXCID5048849
1231880-35-5,CASRN,DTXSID301073514,"Sulfuric acid, mono(C12-13-branched and linear alkyl) esters, sodium salts",1231880-35-5,N/A,N/A,N/A,N/A
68187-91-7,CASRN,DTXSID3097422,"Fats and Glyceridic oils, fish, sulfated, ammonium salts",68187-91-7,N/A,N/A,N/A,N/A
577705-90-9,CASRN,DTXSID501019700,"Benzyl(diethylamino)diphenylphosphanium 4-[1,1,1,3,3,3-hexafluoro-2-(4-hydroxyphenyl)propan-2-yl]benzen-1-olate",577705-90-9,VZWKJOZKMMBQGH-UHFFFAOYSA-M,OC1=CC=C(C=C1)C(C1=CC=C([O-])C=C1)(C(F)(F)F)C(F)(F)F.CCN(CC)[P+](CC1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C23H27NP.C15H10F6O2/c1-3-24(4-2)25(22-16-10-6-11-17-22,23-18-12-7-13-19-23)20-21-14-8-5-9-15-21;16-14(17,18)13(15(19,20)21,9-1-5-11(22)6-2-9)10-3-7-12(23)8-4-10/h5-19H,3-4,20H2,1-2H3;1-8,22-23H/q+1;/p-1
",DTXCID001477618
18015-76-4,CASRN,DTXSID1051808,C.I. Basic Green 4 oxalate (1:x),18015-76-4,N/A,N/A,N/A,N/A
10042-76-9,CASRN,DTXSID9064924,Strontium nitrate,10042-76-9,DHEQXMRUPNDRPG-UHFFFAOYSA-N,[Sr++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,"InChI=1S/2NO3.Sr/c2*2-1(3)4;/q2*-1;+2
",DTXCID4032530
879544-24-8,CASRN,DTXSID101263377,4-(Tetrahydro-5-propyl-2H-pyran-2-yl)phenol,879544-24-8,PXDCFUUFIPTWQK-UHFFFAOYNA-N,CCCC1CCC(OC1)C1=CC=C(O)C=C1,"InChI=1/C14H20O2/c1-2-3-11-4-9-14(16-10-11)12-5-7-13(15)8-6-12/h5-8,11,14-15H,2-4,9-10H2,1H3
",DTXCID701694053
84051-87-6,CASRN,DTXSID00232945,2-((4-(Ethyl(2-hydroxyethyl)amino)phenyl)azo)-6-methoxy-3-methylbenzothiazolium acetate,84051-87-6,BLZWSNCCDXVOPZ-UHFFFAOYSA-M,CC([O-])=O.CCN(CCO)C1=CC=C(C=C1)\N=N\C1=[N+](C)C2=C(S1)C=C(OC)C=C2,"InChI=1S/C19H23N4O2S.C2H4O2/c1-4-23(11-12-24)15-7-5-14(6-8-15)20-21-19-22(2)17-10-9-16(25-3)13-18(17)26-19;1-2(3)4/h5-10,13,24H,4,11-12H2,1-3H3;1H3,(H,3,4)/q+1;/p-1
",DTXCID30155436
1186514-12-4,CASRN,DTXSID801022904,"Castor oil, reaction products with soybean oil",1186514-12-4,N/A,N/A,N/A,N/A
89-98-5,CASRN,DTXSID5024764,2-Chlorobenzaldehyde,89-98-5,FPYUJUBAXZAQNL-UHFFFAOYSA-N,ClC1=C(C=O)C=CC=C1,"InChI=1S/C7H5ClO/c8-7-4-2-1-3-6(7)5-9/h1-5H
",DTXCID204764
68440-34-6,CASRN,DTXSID3029441,"Fatty acids, tallow, zinc salts",68440-34-6,N/A,N/A,N/A,N/A
13476-99-8,CASRN,DTXSID401014771,Tris(acetylacetonato)vanadium(III),13476-99-8,ZVFSRLXFKIWGRT-UHFFFAOYSA-N,[V+3].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O,"InChI=1S/3C5H7O2.V/c3*1-4(6)3-5(2)7;/h3*3H,1-2H3;/q3*-1;+3
",DTXCID501471534
75-18-3,CASRN,DTXSID9026398,Dimethyl sulfide,75-18-3,QMMFVYPAHWMCMS-UHFFFAOYSA-N,CSC,"InChI=1S/C2H6S/c1-3-2/h1-2H3
",DTXCID106398
1071-76-7,CASRN,DTXSID10890535,Zirconium butoxide,1071-76-7,BSDOQSMQCZQLDV-UHFFFAOYSA-N,[Zr+4].CCCC[O-].CCCC[O-].CCCC[O-].CCCC[O-],"InChI=1S/4C4H9O.Zr/c4*1-2-3-4-5;/h4*2-4H2,1H3;/q4*-1;+4
",DTXCID101030665
13292-87-0,CASRN,DTXSID3051672,(Dimethyl sulfide)trihydroboron,13292-87-0,RMHDLBZYPISZOI-UHFFFAOYSA-N,CSC.[H]B([H])[H],"InChI=1S/C2H6S.BH3/c1-3-2;/h1-2H3;1H3
",DTXCID7030226
10124-37-5,CASRN,DTXSID1039719,"Nitric acid, calcium salt (2:1)",10124-37-5,ZCCIPPOKBCJFDN-UHFFFAOYSA-N,[Ca++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,"InChI=1S/Ca.2NO3/c;2*2-1(3)4/q+2;2*-1
",DTXCID9019719
21041-93-0,CASRN,DTXSID70894155,Cobalt hydroxide (Co(OH)​2),21041-93-0,ASKVAEGIVYSGNY-UHFFFAOYSA-L,O[Co]O,"InChI=1S/Co.2H2O/h;2*1H2/q+2;;/p-2
",DTXCID001324196
106-88-7,CASRN,DTXSID6020569,"1,2-Epoxybutane",106-88-7,RBACIKXCRWGCBB-UHFFFAOYSA-N,CCC1CO1,"InChI=1/C4H8O/c1-2-4-3-5-4/h4H,2-3H2,1H3
",DTXCID40569
66402-68-4,CASRN,DTXSID0051235,"Ceramic materials and wares, chemicals",66402-68-4,N/A,N/A,N/A,N/A
128-08-5,CASRN,DTXSID2038738,"1-Bromopyrrolidine-2,5-dione",128-08-5,PCLIMKBDDGJMGD-UHFFFAOYSA-N,BrN1C(=O)CCC1=O,"InChI=1S/C4H4BrNO2/c5-6-3(7)1-2-4(6)8/h1-2H2
",DTXCID0018738
112-42-5,CASRN,DTXSID0026915,1-Undecanol,112-42-5,KJIOQYGWTQBHNH-UHFFFAOYSA-N,CCCCCCCCCCCO,"InChI=1S/C11H24O/c1-2-3-4-5-6-7-8-9-10-11-12/h12H,2-11H2,1H3
",DTXCID706915
72624-02-3,CASRN,DTXSID2029036,"Phenol, heptyl derivs.",72624-02-3,N/A,N/A,N/A,N/A
928-96-1,CASRN,DTXSID6022137,(Z)-3-Hexen-1-ol,928-96-1,UFLHIIWVXFIJGU-ARJAWSKDSA-N,CC\C=C/CCO,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3-
",DTXCID102137
1469983-41-2,CASRN,DTXSID601071474,"2-Oxetanone, 3-C12-16-alkyl-4-C13-17-alkylidene derivs., (4E)-",1469983-41-2,N/A,N/A,N/A,N/A
37310-83-1,CASRN,DTXSID30424139,Oleyl alcohol phosphate,37310-83-1,N/A,N/A,N/A,N/A
90170-45-9,CASRN,DTXSID201018258,"L-Alanine, N-coco acyl derivs., sodium salts",90170-45-9,N/A,N/A,N/A,N/A
56539-66-3,CASRN,DTXSID8044389,3-Methoxy-3-methylbutan-1-ol,56539-66-3,MFKRHJVUCZRDTF-UHFFFAOYSA-N,COC(C)(C)CCO,"InChI=1S/C6H14O2/c1-6(2,8-3)4-5-7/h7H,4-5H2,1-3H3
",DTXCID6024389
67711-95-9,CASRN,DTXSID6095790,"Slimes and Sludges, copper electrolytic",67711-95-9,N/A,N/A,N/A,N/A
91782-61-5,CASRN,DTXSID301065688,"Cobalt, borate propionate complexes",91782-61-5,N/A,N/A,N/A,N/A
121-03-9,CASRN,DTXSID4026975,2-Methyl-5-nitrobenzenesulfonic acid,121-03-9,ZDTXQHVBLWYPHS-UHFFFAOYSA-N,CC1=CC=C(C=C1S(O)(=O)=O)[N+]([O-])=O,"InChI=1S/C7H7NO5S/c1-5-2-3-6(8(9)10)4-7(5)14(11,12)13/h2-4H,1H3,(H,11,12,13)
",DTXCID506975
3120-74-9,CASRN,DTXSID0051996,3-Methyl-4-(methylthio)phenol,3120-74-9,VKALYYFVKBXHTF-UHFFFAOYSA-N,CSC1=C(C)C=C(O)C=C1,"InChI=1S/C8H10OS/c1-6-5-7(9)3-4-8(6)10-2/h3-5,9H,1-2H3
",DTXCID3030559
2494-89-5,CASRN,DTXSID0027484,"Ethanol, 2-[(4-aminophenyl)sulfonyl]-, hydrogen sulfate (ester)",2494-89-5,IALORYHODRVWKZ-UHFFFAOYSA-N,NC1=CC=C(C=C1)S(=O)(=O)CCOS(O)(=O)=O,"InChI=1S/C8H11NO6S2/c9-7-1-3-8(4-2-7)16(10,11)6-5-15-17(12,13)14/h1-4H,5-6,9H2,(H,12,13,14)
",DTXCID507484
84650-02-2,CASRN,DTXSID601066811,"Distillates (coal tar), benzole fraction",84650-02-2,N/A,N/A,N/A,N/A
111-90-0,CASRN,DTXSID2021941,2-(2-Ethoxyethoxy)ethanol,111-90-0,XXJWXESWEXIICW-UHFFFAOYSA-N,CCOCCOCCO,"InChI=1S/C6H14O3/c1-2-8-5-6-9-4-3-7/h7H,2-6H2,1H3
",DTXCID501941
84929-51-1,CASRN,DTXSID301042799,"THYME, EXTRACT",84929-51-1,N/A,N/A,N/A,N/A
14489-75-9,CASRN,DTXSID00162834,N-Methyl-N-naphthylmethylamine,14489-75-9,MQRIUFVBEVFILS-UHFFFAOYSA-N,CNCC1=CC=CC2=CC=CC=C12,"InChI=1S/C12H13N/c1-13-9-11-7-4-6-10-5-2-3-8-12(10)11/h2-8,13H,9H2,1H3
",DTXCID0085325
1120-44-1,CASRN,DTXSID7061516,Copper dioleate,1120-44-1,SVOAENZIOKPANY-CVBJKYQLSA-L,[Cu++].CCCCCCCC\C=C/CCCCCCCC([O-])=O.CCCCCCCC\C=C/CCCCCCCC([O-])=O,"InChI=1S/2C18H34O2.Cu/c2*1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20;/h2*9-10H,2-8,11-17H2,1H3,(H,19,20);/q;;+2/p-2/b2*10-9-;
",DTXCID901474085
85566-32-1,CASRN,DTXSID801070341,"Fatty acids, C16-18, reaction products with ethanolamine",85566-32-1,N/A,N/A,N/A,N/A
12124-97-9,CASRN,DTXSID8035681,Ammonium bromide,12124-97-9,SWLVFNYSXGMGBS-UHFFFAOYSA-N,[NH4+].[Br-],"InChI=1S/BrH.H3N/h1H;1H3
",DTXCID6015681
88-04-0,CASRN,DTXSID0032316,"4-Chloro-3,5-dimethylphenol",88-04-0,OSDLLIBGSJNGJE-UHFFFAOYSA-N,CC1=CC(O)=CC(C)=C1Cl,"InChI=1S/C8H9ClO/c1-5-3-7(10)4-6(2)8(5)9/h3-4,10H,1-2H3
",DTXCID8012316
68187-30-4,CASRN,DTXSID50891960,"l-Glutamic acid, N-coco acyl derivs., disodium salts",68187-30-4,N/A,N/A,N/A,N/A
13780-06-8,CASRN,DTXSID6065634,Calcium nitrite,13780-06-8,AONJRPXZCVADKF-UHFFFAOYSA-L,[Ca++].[O-]N=O.[O-]N=O,"InChI=1S/Ca.2HNO2/c;2*2-1-3/h;2*(H,2,3)/q+2;;/p-2
",DTXCID8034453
35786-94-8,CASRN,DTXSID00901063,"2-Isopropyl-4,5-dimethylphenol",35786-94-8,RFRYAUSWHSKOIY-UHFFFAOYSA-N,CC(C)C1=C(O)C=C(C)C(C)=C1,"InChI=1S/C11H16O/c1-7(2)10-5-8(3)9(4)6-11(10)12/h5-7,12H,1-4H3
",DTXCID401329467
3425-61-4,CASRN,DTXSID6029256,"1,1-Dimethylpropyl hydroperoxide",3425-61-4,XRXANEMIFVRKLN-UHFFFAOYSA-N,CCC(C)(C)OO,"InChI=1S/C5H12O2/c1-4-5(2,3)7-6/h6H,4H2,1-3H3
",DTXCID209256
373-44-4,CASRN,DTXSID9073173,"1,8-Octanediamine",373-44-4,PWGJDPKCLMLPJW-UHFFFAOYSA-N,NCCCCCCCCN,"InChI=1S/C8H20N2/c9-7-5-3-1-2-4-6-8-10/h1-10H2
",DTXCID5039309
10042-59-8,CASRN,DTXSID9029302,2-Propyl-1-heptanol,10042-59-8,YLQLIQIAXYRMDL-UHFFFAOYSA-N,CCCCCC(CO)CCC,"InChI=1/C10H22O/c1-3-5-6-8-10(9-11)7-4-2/h10-11H,3-9H2,1-2H3
",DTXCID309302
288-13-1,CASRN,DTXSID2059774,Pyrazole,288-13-1,WTKZEGDFNFYCGP-UHFFFAOYSA-N,N1C=CC=N1,"InChI=1S/C3H4N2/c1-2-4-5-3-1/h1-3H,(H,4,5)
",DTXCID4037873
4904-61-4,CASRN,DTXSID8027581,"1,5,9-Cyclododecatriene",4904-61-4,ZOLLIQAKMYWTBR-UHFFFAOYSA-N,C1CC=CCCC=CCCC=C1,"InChI=1S/C12H18/c1-2-4-6-8-10-12-11-9-7-5-3-1/h1-2,7-10H,3-6,11-12H2
",DTXCID5065308
71550-24-8,CASRN,DTXSID20887911,"Ethanaminium, 2-[[2-cyano-3-[4-[ethyl(phenylmethyl)amino]phenyl]-1-oxo-2-propen-1-yl]oxy]-N,N,N-trimethyl-, chloride (1:1)",71550-24-8,GTKFSJLRKKMBFK-UHFFFAOYSA-M,[Cl-].CCN(CC1=CC=CC=C1)C1=CC=C(C=C(C#N)C(=O)OCC[N+](C)(C)C)C=C1,"InChI=1S/C24H30N3O2.ClH/c1-5-26(19-21-9-7-6-8-10-21)23-13-11-20(12-14-23)17-22(18-25)24(28)29-16-15-27(2,3)4;/h6-14,17H,5,15-16,19H2,1-4H3;1H/q+1;/p-1
",DTXCID501027193
121617-08-1,CASRN,DTXSID20923888,"Benzenesulfonic acid--2,2',2''-nitrilotri(ethan-1-ol) (1/1)",121617-08-1,AVZMHCLRAZFNHJ-UHFFFAOYSA-N,OCCN(CCO)CCO.OS(=O)(=O)C1=CC=CC=C1,"InChI=1S/C6H15NO3.C6H6O3S/c8-4-1-7(2-5-9)3-6-10;7-10(8,9)6-4-2-1-3-5-6/h8-10H,1-6H2;1-5H,(H,7,8,9)
",DTXCID801352735
92045-60-8,CASRN,DTXSID101027327,"Naphtha (petroleum), light, C5-rich, sweetened",92045-60-8,N/A,N/A,N/A,N/A
1126-79-0,CASRN,DTXSID0022149,Butyl phenyl ether,1126-79-0,YFNONBGXNFCTMM-UHFFFAOYSA-N,CCCCOC1=CC=CC=C1,"InChI=1S/C10H14O/c1-2-3-9-11-10-7-5-4-6-8-10/h4-8H,2-3,9H2,1H3
",DTXCID202149
53716-82-8,CASRN,DTXSID30450332,"(1S,5R)-6,8-Dioxabicyclo[3.2.1]octan-4-one",53716-82-8,WHIRALQRTSITMI-UJURSFKZSA-N,[H][C@]12CO[C@]([H])(O1)C(=O)CC2,"InChI=1S/C6H8O3/c7-5-2-1-4-3-8-6(5)9-4/h4,6H,1-3H2/t4-,6+/m0/s1
",DTXCID80401152
117-21-5,CASRN,DTXSID10151653,3-Chlorophthalic anhydride,117-21-5,UERPUZBSSSAZJE-UHFFFAOYSA-N,ClC1=CC=CC2=C1C(=O)OC2=O,"InChI=1S/C8H3ClO3/c9-5-3-1-2-4-6(5)8(11)12-7(4)10/h1-3H
",DTXCID4074144
68227-33-8,CASRN,DTXSID1052402,"2,5,8,11-Tetramethyldodec-6-yne-5,8-diol",68227-33-8,RHRRUYIZUBAQTQ-UHFFFAOYSA-N,CC(C)CCC(C)(O)C#CC(C)(O)CCC(C)C,"InChI=1/C16H30O2/c1-13(2)7-9-15(5,17)11-12-16(6,18)10-8-14(3)4/h13-14,17-18H,7-10H2,1-6H3
",DTXCID3030975
120606-08-8,CASRN,DTXSID00152932,N-Benzyl-2-(2-methoxyphenoxy)ethanamine hydrochloride,120606-08-8,LPPGMNZKTILZQO-UHFFFAOYSA-N,Cl.COC1=CC=CC=C1OCCNCC1=CC=CC=C1,"InChI=1S/C16H19NO2.ClH/c1-18-15-9-5-6-10-16(15)19-12-11-17-13-14-7-3-2-4-8-14;/h2-10,17H,11-13H2,1H3;1H
",DTXCID2075423
09-12-2906,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10226-30-9,CASRN,DTXSID50144847,6-Chlorohexan-2-one,10226-30-9,CMDIDTNMHQUVPE-UHFFFAOYSA-N,CC(=O)CCCCCl,"InChI=1S/C6H11ClO/c1-6(8)4-2-3-5-7/h2-5H2,1H3
",DTXCID1067338
2591-76-6,CASRN,DTXSID30180581,"N,N-Bis(2-methylpropyl)formamide",2591-76-6,NTYICSDTCGMBQM-UHFFFAOYSA-N,CC(C)CN(CC(C)C)C=O,"InChI=1S/C9H19NO/c1-8(2)5-10(7-11)6-9(3)4/h7-9H,5-6H2,1-4H3
",DTXCID70103072
21544-03-6,CASRN,DTXSID50864997,"4-Cyclohexene-1,2-dicarboxylic acid, 1,2-bis(2-oxiranylmethyl) ester",21544-03-6,KTPIWUHKYIJBCR-UHFFFAOYSA-N,O=C(OCC1CO1)C1CC=CCC1C(=O)OCC1CO1,"InChI=1/C14H18O6/c15-13(19-7-9-5-17-9)11-3-1-2-4-12(11)14(16)20-8-10-6-18-10/h1-2,9-12H,3-8H2
",DTXCID40813454
138113-08-3,CASRN,DTXSID90460472,7-Methoxy-1-naphthylacetonitrile,138113-08-3,PYJMGUQHJINLLD-UHFFFAOYSA-N,COC1=CC2=C(C=CC=C2CC#N)C=C1,"InChI=1S/C13H11NO/c1-15-12-6-5-10-3-2-4-11(7-8-14)13(10)9-12/h2-6,9H,7H2,1H3
",DTXCID80411291
180637-89-2,CASRN,DTXSID60939362,5-[2-(Benzenesulfonyl)ethenyl]-3-[(1-methylpyrrolidin-2-yl)methyl]-1H-indole,180637-89-2,MJICWWOZPCLNBP-BPOBUFBUSA-N,[H]\C(=C(\[H])S(=O)(=O)C1=CC=CC=C1)C1=CC2=C(NC=C2C[C@]2([H])CCCN2C)C=C1,"InChI=1S/C22H24N2O2S/c1-24-12-5-6-19(24)15-18-16-23-22-10-9-17(14-21(18)22)11-13-27(25,26)20-7-3-2-4-8-20/h2-4,7-11,13-14,16,19,23H,5-6,12,15H2,1H3/b13-11+/t19-/m0/s1
",DTXCID601436319
2273-43-0,CASRN,DTXSID2062298,"Stannane, butylhydroxyoxo-",2273-43-0,WIHMDCQAEONXND-UHFFFAOYSA-M,CCCC[Sn](O)=O,"InChI=1S/C4H9.H2O.O.Sn/c1-3-4-2;;;/h1,3-4H2,2H3;1H2;;/q;;;+1/p-1
",DTXCID2036742
133-06-2,CASRN,DTXSID9020243,Captan,133-06-2,LDVVMCZRFWMZSG-OLQVQODUSA-N,[H][C@@]12CC=CC[C@]1([H])C(=O)N(SC(Cl)(Cl)Cl)C2=O,"InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2/t5-,6+
",DTXCID701520779
119-53-9,CASRN,DTXSID1020144,Benzoin,119-53-9,ISAOCJYIOMOJEB-UHFFFAOYSA-N,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1/C14H12O2/c15-13(11-7-3-1-4-8-11)14(16)12-9-5-2-6-10-12/h1-10,13,15H
",DTXCID10144
2060541-47-9,CASRN,DTXSID101335700,"Trisodium ({3-[(carboxylatomethyl)amino]propyl}{3-[(carboxylatomethyl)(C16-18, C18 unsat alkyl)amino]propyl}amino)acetate",2060541-47-9,N/A,N/A,N/A,N/A
16230-35-6,CASRN,DTXSID80864667,"N,N'-(Ethoxymethylsilylene)bis(N-methylbenzamide)",16230-35-6,BLEJWUIEUACHKH-UHFFFAOYSA-N,CCO[Si](C)(N(C)C(=O)C1=CC=CC=C1)N(C)C(=O)C1=CC=CC=C1,"InChI=1S/C19H24N2O3Si/c1-5-24-25(4,20(2)18(22)16-12-8-6-9-13-16)21(3)19(23)17-14-10-7-11-15-17/h6-15H,5H2,1-4H3
",DTXCID00813157
22224-92-6,CASRN,DTXSID3024102,Fenamiphos,22224-92-6,ZCJPOPBZHLUFHF-UHFFFAOYSA-N,CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1,"InChI=1/C13H22NO3PS/c1-6-16-18(15,14-10(2)3)17-12-7-8-13(19-5)11(4)9-12/h7-10H,6H2,1-5H3,(H,14,15)
",DTXCID404102
647-42-7,CASRN,DTXSID5044572,2-(Perfluorohexyl)ethanol,647-42-7,GRJRKPMIRMSBNK-UHFFFAOYSA-N,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8H5F13O/c9-3(10,1-2-22)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h22H,1-2H2
",DTXCID3024572
56-37-1,CASRN,DTXSID9021710,Benzyltriethylammonium chloride,56-37-1,HTZCNXWZYVXIMZ-UHFFFAOYSA-M,[Cl-].CC[N+](CC)(CC)CC1=CC=CC=C1,"InChI=1S/C13H22N.ClH/c1-4-14(5-2,6-3)12-13-10-8-7-9-11-13;/h7-11H,4-6,12H2,1-3H3;1H/q+1;/p-1
",DTXCID801710
64741-87-3,CASRN,DTXSID4028171,"Naphtha, petroleum, sweetened",64741-87-3,N/A,N/A,N/A,N/A
1001416-18-7,CASRN,DTXSID40108675,"1-Propanone, 2-hydroxy-2-methyl-, 1-(4-C10-13-alkylphenyl) derivs.",1001416-18-7,N/A,N/A,N/A,N/A
1000701-92-7,CASRN,DTXSID001335040,2-(Hexyloxy)ethanol sodium salt (1:1),1000701-92-7,CXFLLQOFKWMJKI-UHFFFAOYSA-N,[Na+].CCCCCCOCC[O-],"InChI=1S/C8H17O2.Na/c1-2-3-4-5-7-10-8-6-9;/h2-8H2,1H3;/q-1;+1
",DTXCID801764702
94551-99-2,CASRN,DTXSID301065202,"Wastes, lead battery reprocessing",94551-99-2,N/A,N/A,N/A,N/A
68909-93-3,CASRN,DTXSID60101340,"Phosphorodithioic acid, mixed O,O-bis(2-ethylhexyl and iso-Pr) esters, zinc salts",68909-93-3,N/A,N/A,N/A,N/A
71-41-0,CASRN,DTXSID6021741,1-Pentanol,71-41-0,AMQJEAYHLZJPGS-UHFFFAOYSA-N,CCCCCO,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3
",DTXCID101741
5726-19-2,CASRN,DTXSID70863609,2-Methylcyclohexyl acetate,5726-19-2,AKIIJALHGMKJEJ-UHFFFAOYSA-N,CC1CCCCC1OC(C)=O,"InChI=1/C9H16O2/c1-7-5-3-4-6-9(7)11-8(2)10/h7,9H,3-6H2,1-2H3
",DTXCID40812200
947686-05-7,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
90387-74-9,CASRN,DTXSID101018255,Sodium cocoyl glycinate,90387-74-9,N/A,N/A,N/A,N/A
1381802-10-3,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3407-42-9,CASRN,DTXSID5044817,Isobornyl cyclohexanol,3407-42-9,BWVZAZPLUTUBKD-UHFFFAOYSA-N,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,"InChI=1/C16H28O/c1-10-14-8-12(16(10,2)3)9-15(14)11-5-4-6-13(17)7-11/h10-15,17H,4-9H2,1-3H3
",DTXCID3024817
23495-64-9,CASRN,DTXSID801020972,"Ergoline-​8-​carboxylic acid, 10-​methoxy-​6-​methyl-​, methyl ester, (8β)​- (9CI)",23495-64-9,SCWPBCNOFOVVGZ-QPHVGCFQNA-N,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@]1(C[C@H](CN2C)C(=O)OC)OC,"InChI=1/C18H22N2O3/c1-20-10-12(17(21)22-2)8-18(23-3)13-5-4-6-14-16(13)11(9-19-14)7-15(18)20/h4-6,9,12,15,19H,7-8,10H2,1-3H3/t12-,15-,18+/s2
",DTXCID701506018
24155-42-8,CASRN,DTXSID3074737,"1-(2,4-Dichlorophenyl)-2-(1-imidazolyl)ethanol",24155-42-8,UKVLTPAGJIYSGN-UHFFFAOYSA-N,OC(CN1C=CN=C1)C1=C(Cl)C=C(Cl)C=C1,"InChI=1/C11H10Cl2N2O/c12-8-1-2-9(10(13)5-8)11(16)6-15-4-3-14-7-15/h1-5,7,11,16H,6H2
",DTXCID6037015
108-90-7,CASRN,DTXSID4020298,Chlorobenzene,108-90-7,MVPPADPHJFYWMZ-UHFFFAOYSA-N,ClC1=CC=CC=C1,"InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H
",DTXCID40298
85586-07-8,CASRN,DTXSID10891986,"Sulfuric acid, mono-C12-14-alkyl esters, sodium salts",85586-07-8,N/A,N/A,N/A,N/A
51277-96-4,CASRN,DTXSID90885949,"1-Propanaminium, N,N,N-trimethyl-3-[(1-oxohexadecyl)amino]-, chloride (1:1)",51277-96-4,IREAODMQYCOAGP-UHFFFAOYSA-N,[Cl-].CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)C,"InChI=1S/C22H46N2O.ClH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-19-22(25)23-20-18-21-24(2,3)4;/h5-21H2,1-4H3;1H
",DTXCID001025304
622-08-2,CASRN,DTXSID3060744,"Ethanol, 2-(phenylmethoxy)-",622-08-2,CUZKCNWZBXLAJX-UHFFFAOYSA-N,OCCOCC1=CC=CC=C1,"InChI=1S/C9H12O2/c10-6-7-11-8-9-4-2-1-3-5-9/h1-5,10H,6-8H2
",DTXCID6043256
92044-82-1,CASRN,DTXSID301045024,"Fatty acids, C9-13-neo-, barium salts",92044-82-1,N/A,N/A,N/A,N/A
111-27-3,CASRN,DTXSID8021931,1-Hexanol,111-27-3,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,CCCCCCO,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3
",DTXCID201931
6018-92-4,CASRN,DTXSID10889500,Trinickel dicitrate,6018-92-4,UPPLJLAHMKABPR-UHFFFAOYSA-H,[Ni++].[Ni++].[Ni++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,"InChI=1S/2C6H8O7.3Ni/c2*7-3(8)1-6(13,5(11)12)2-4(9)10;;;/h2*13H,1-2H2,(H,7,8)(H,9,10)(H,11,12);;;/q;;3*+2/p-6
",DTXCID401030852
