INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,CASRN,INCHIKEY,SMILES,INCHI_STRING,DTXCID
27138-31-4,CASRN,DTXSID6027921,"Dipropylene glycol, dibenzoate",27138-31-4,N/A,"C*.C*.O=C(OCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1 |c:15,17,22,24,t:13,20,lp:4:2,6:2,9:2,12:2,14:2,m:1:10.11,3:7.8|",N/A,DTXCID401526047
81-19-6,CASRN,DTXSID8021773,"alpha,alpha-2,6-Tetrachlorotoluene",81-19-6,QQPXXHAEIGVZKQ-UHFFFAOYSA-N,ClC(Cl)C1=C(Cl)C=CC=C1Cl,"InChI=1S/C7H4Cl4/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3,7H
",DTXCID801773
12047-27-7,CASRN,DTXSID20892161,Barium titanium trioxide,12047-27-7,WNKMTAQXMLAYHX-UHFFFAOYSA-N,[Ba++].[O-][Ti]([O-])=O,"InChI=1S/Ba.3O.Ti/q+2;;2*-1;
",DTXCID901323507
917-92-0,CASRN,DTXSID70238671,"3,3-Dimethylbutyne",917-92-0,PPWNCLVNXGCGAF-UHFFFAOYSA-N,CC(C)(C)C#C,"InChI=1S/C6H10/c1-5-6(2,3)4/h1H,2-4H3
",DTXCID20161162
66241-11-0,CASRN,DTXSID5028299,C.I. Leuco Sulphur Black 1,66241-11-0,N/A,N/A,N/A,N/A
10028-22-5,CASRN,DTXSID5029712,Ferric sulfate,10028-22-5,RUTXIHLAWFEWGM-UHFFFAOYSA-H,[Fe+3].[Fe+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,"InChI=1S/2Fe.3H2O4S/c;;3*1-5(2,3)4/h;;3*(H2,1,2,3,4)/q2*+3;;;/p-6
",DTXCID409712
287930-77-2,CASRN,DTXSID10951433,1-{3-[2-(7-Chloroquinolin-2-yl)ethenyl]phenyl}-3-[2-(2-hydroxypropan-2-yl)phenyl]propan-1-ol,287930-77-2,ZSHIDKYITZZTLA-NDEPHWFRSA-N,[H]C(=C([H])C1=NC2=C(C=CC(Cl)=C2)C=C1)C1=CC(=CC=C1)[C@@]([H])(O)CCC1=CC=CC=C1C(C)(C)O,"InChI=1S/C29H28ClNO2/c1-29(2,33)26-9-4-3-7-21(26)13-17-28(32)23-8-5-6-20(18-23)10-15-25-16-12-22-11-14-24(30)19-27(22)31-25/h3-12,14-16,18-19,28,32-33H,13,17H2,1-2H3/t28-/m0/s1
",DTXCID301379552
64741-55-5,CASRN,DTXSID2028141,Light catalytic cracked naphtha,64741-55-5,N/A,N/A,N/A,N/A
77-83-8,CASRN,DTXSID8020591,Ethyl methylphenylglycidate,77-83-8,LQKRYVGRPXFFAV-UHFFFAOYSA-N,CCOC(=O)C1OC1(C)C1=CC=CC=C1,"InChI=1/C12H14O3/c1-3-14-11(13)10-12(2,15-10)9-7-5-4-6-8-9/h4-8,10H,3H2,1-2H3
",DTXCID60591
2268679-24-7,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12676-29-8,CASRN,DTXSID301044971,Silicon boride oxide,12676-29-8,N/A,N/A,N/A,N/A
12656-85-8,CASRN,DTXSID9051321,C.I. Pigment Red 104,12656-85-8,N/A,N/A,N/A,N/A
7758-95-4,CASRN,DTXSID1041059,Lead chloride,7758-95-4,HWSZZLVAJGOAAY-UHFFFAOYSA-L,[Cl-].[Cl-].[Pb++],"InChI=1S/2ClH.Pb/h2*1H;/q;;+2/p-2
",DTXCID9021059
49663-84-5,CASRN,DTXSID30197957,Pentazinc chromate octahydroxide,49663-84-5,NIGQUPUVERYFKP-UHFFFAOYSA-F,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Zn++].[Zn++].[Zn++].[Zn++].[Zn++].[O-][Cr]([O-])(=O)=O,"InChI=1S/Cr.8H2O.4O.5Zn/h;8*1H2;;;;;;;;;/q;;;;;;;;;;;2*-1;5*+2/p-8
",DTXCID90120448
2402-58-6,CASRN,DTXSID401045077,"1,4-Didodecyl (2E)-2-butenedioate",2402-58-6,HEJZJSIRBLOWPD-WCWDXBQESA-N,CCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCC,"InChI=1S/C28H52O4/c1-3-5-7-9-11-13-15-17-19-21-25-31-27(29)23-24-28(30)32-26-22-20-18-16-14-12-10-8-6-4-2/h23-24H,3-22,25-26H2,1-2H3/b24-23+
",DTXCID90210979
91723-50-1,CASRN,DTXSID501036584,"Hydrocarbons, C5-7, C6-rich, ethylene manuf. by-products",91723-50-1,N/A,N/A,N/A,N/A
457-68-1,CASRN,DTXSID10196600,"1,1'-Methylenebis(4-fluorobenzene)",457-68-1,DXQVFHQUHOFROC-UHFFFAOYSA-N,FC1=CC=C(CC2=CC=C(F)C=C2)C=C1,"InChI=1S/C13H10F2/c14-12-5-1-10(2-6-12)9-11-3-7-13(15)8-4-11/h1-8H,9H2
",DTXCID10119091
147263-99-8,CASRN,DTXSID401045053,"P,P′-[1,1′-Biphenyl]-4,4′-diyl bis[P,P-bis(2,6-dimethylphenyl) phosphate]",147263-99-8,FFLNNRGRLMXJSR-UHFFFAOYSA-N,CC1=CC=CC(C)=C1OP(=O)(OC1=CC=C(C=C1)C1=CC=C(OP(=O)(OC2=C(C)C=CC=C2C)OC2=C(C)C=CC=C2C)C=C1)OC1=C(C)C=CC=C1C,"InChI=1S/C44H44O8P2/c1-29-13-9-14-30(2)41(29)49-53(45,50-42-31(3)15-10-16-32(42)4)47-39-25-21-37(22-26-39)38-23-27-40(28-24-38)48-54(46,51-43-33(5)17-11-18-34(43)6)52-44-35(7)19-12-20-36(44)8/h9-28H,1-8H3
",DTXCID801526970
64742-01-4,CASRN,DTXSID3028182,"Residual oils, petroleum, solvent-refined",64742-01-4,N/A,N/A,N/A,N/A
2855-19-8,CASRN,DTXSID9025243,"1,2-Epoxydodecane",2855-19-8,MPGABYXKKCLIRW-UHFFFAOYSA-N,CCCCCCCCCCC1CO1,"InChI=1/C12H24O/c1-2-3-4-5-6-7-8-9-10-12-11-13-12/h12H,2-11H2,1H3
",DTXCID305243
64742-52-5,CASRN,DTXSID3028217,Hydrotreated heavy naphthenic distillate (petroleum),64742-52-5,N/A,N/A,N/A,N/A
31138-65-5,CASRN,DTXSID7027966,Monosodium D-glucoheptonate,31138-65-5,FMYOMWCQJXWGEN-BMZZJELJSA-M,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,"InChI=1S/C7H14O8.Na/c8-1-2(9)3(10)4(11)5(12)6(13)7(14)15;/h2-6,8-13H,1H2,(H,14,15);/q;+1/p-1/t2-,3-,4+,5-,6?;/m1./s1
",DTXCID001044572
308062-60-4,CASRN,DTXSID501061682,"Amines, di-C16-18-alkyl",308062-60-4,N/A,"CCNCC |lp:2:1,Sg:n:3:15-17:ht,Sg:n:1:15-17:ht|","InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3
",DTXCID301765474
866259-61-2,CASRN,DTXSID101335405,"Acetamide, 2-hydroxy-, N,N-dicoco alkyl derivs.",866259-61-2,N/A,N/A,N/A,N/A
1912-24-9,CASRN,DTXSID9020112,Atrazine,1912-24-9,MXWJVTOOROXGIU-UHFFFAOYSA-N,CCNC1=NC(NC(C)C)=NC(Cl)=N1,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)
",DTXCID90112
64742-67-2,CASRN,DTXSID6028230,"Foots oil, petroleum",64742-67-2,N/A,N/A,N/A,N/A
93763-35-0,CASRN,DTXSID901027319,"Hydrocarbons, C9-16, hydrotreated, dearomatized",93763-35-0,N/A,N/A,N/A,N/A
66492-51-1,CASRN,DTXSID5074923,"(5-Ethyl-1,3-dioxan-5-yl)methyl 2-propenoate",66492-51-1,STGXUBIZGYMIRM-UHFFFAOYSA-N,CCC1(COC(=O)C=C)COCOC1,"InChI=1S/C10H16O4/c1-3-9(11)14-7-10(4-2)5-12-8-13-6-10/h3H,1,4-8H2,2H3
",DTXCID0044816
1335202-95-3,CASRN,DTXSID201075593,"Fatty acids, C18-unsatd., reaction products with triethanolamine, di-Me sulfate-quaternized",1335202-95-3,N/A,N/A,N/A,N/A
68489-09-8,CASRN,DTXSID10460636,"[1R,2S,5R]-N-(4-Methoxyphenyl)-p-menthanecarboxamide",68489-09-8,HNSGVPAAXJJOPQ-XOKHGSTOSA-N,COC1=CC=C(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)C=C1,"InChI=1S/C18H27NO2/c1-12(2)16-10-5-13(3)11-17(16)18(20)19-14-6-8-15(21-4)9-7-14/h6-9,12-13,16-17H,5,10-11H2,1-4H3,(H,19,20)/t13-,16+,17-/m1/s1
",DTXCID00411455
611-70-1,CASRN,DTXSID6048202,Isopropyl phenyl ketone,611-70-1,BSMGLVDZZMBWQB-UHFFFAOYSA-N,CC(C)C(=O)C1=CC=CC=C1,"InChI=1S/C10H12O/c1-8(2)10(11)9-6-4-3-5-7-9/h3-8H,1-2H3
",DTXCID4028177
154702-15-5,CASRN,DTXSID40870027,Iscotrizinol,154702-15-5,OSCJHTSDLYVCQC-UHFFFAOYSA-N,CCCCC(CC)COC(=O)C1=CC=C(NC2=NC(NC3=CC=C(C=C3)C(=O)OCC(CC)CCCC)=NC(NC3=CC=C(C=C3)C(=O)NC(C)(C)C)=N2)C=C1,"InChI=1/C44H59N7O5/c1-8-12-14-30(10-3)28-55-39(53)33-18-24-36(25-19-33)46-42-48-41(45-35-22-16-32(17-23-35)38(52)51-44(5,6)7)49-43(50-42)47-37-26-20-34(21-27-37)40(54)56-29-31(11-4)15-13-9-2/h16-27,30-31H,8-15,28-29H2,1-7H3,(H,51,52)(H3,45,46,47,48,49,50)
",DTXCID50817887
64742-73-0,CASRN,DTXSID1028235,"Naphtha, petroleum, hydrodesulfurized light",64742-73-0,N/A,N/A,N/A,N/A
64741-53-3,CASRN,DTXSID8028139,"Distillates, petroleum, heavy naphthenic",64741-53-3,N/A,N/A,N/A,N/A
93839-20-4,CASRN,DTXSID70239729,N-(4-(Aminocarbonyl)phenyl)-4-methoxy-3-nitrobenzamide,93839-20-4,JXHSJUAPWJKPLE-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C(=O)NC1=CC=C(C=C1)C(N)=O)[N+]([O-])=O,"InChI=1S/C15H13N3O5/c1-23-13-7-4-10(8-12(13)18(21)22)15(20)17-11-5-2-9(3-6-11)14(16)19/h2-8H,1H3,(H2,16,19)(H,17,20)
",DTXCID70162220
68877-27-0,CASRN,DTXSID70101215,"Zinc sulfide (ZnS), manganese-doped",68877-27-0,N/A,N/A,N/A,N/A
56358-09-9,CASRN,DTXSID70866554,N-(2-ethylhexyl)-1-({2-methyl-4-[(2-methylphenyl)diazenyl]phenyl}diazenyl)naphthalen-2-amine,56358-09-9,HQAXWOAOPDPYHY-UHFFFAOYNA-N,CCCCC(CC)CNC1=C(N=NC2=C(C)C=C(C=C2)N=NC2=C(C)C=CC=C2)C2=C(C=CC=C2)C=C1,"InChI=1/C32H37N5/c1-5-7-13-25(6-2)22-33-31-19-17-26-14-9-10-15-28(26)32(31)37-36-30-20-18-27(21-24(30)4)34-35-29-16-11-8-12-23(29)3/h8-12,14-21,25,33H,5-7,13,22H2,1-4H3
",DTXCID201767091
12626-81-2,CASRN,DTXSID00893914,Lead zirconate titanate,12626-81-2,HFGPZNIAWCZYJU-UHFFFAOYSA-N,[O--].[O--].[O--].[O--].[O--].[Ti+4].[Zr+4].[Pb++],"InChI=1S/5O.Pb.Ti.Zr/q5*-2;+2;2*+4
",DTXCID401323952
64741-42-0,CASRN,DTXSID9028128,"Naphtha, petroleum, full-range straight-run",64741-42-0,N/A,N/A,N/A,N/A
1067-53-4,CASRN,DTXSID5027356,Tris(2-methoxyethoxy)vinylsilane,1067-53-4,WOXXJEVNDJOOLV-UHFFFAOYSA-N,COCCO[Si](OCCOC)(OCCOC)C=C,"InChI=1S/C11H24O6Si/c1-5-18(15-9-6-12-2,16-10-7-13-3)17-11-8-14-4/h5H,1,6-11H2,2-4H3
",DTXCID207356
10016-20-3,CASRN,DTXSID7030698,alpha-Cyclodextrin,10016-20-3,HFHDHCJBZVLPGP-RWMJIURBSA-N,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,"InChI=1S/C36H60O30/c37-1-7-25-13(43)19(49)31(55-7)62-26-8(2-38)57-33(21(51)15(26)45)64-28-10(4-40)59-35(23(53)17(28)47)66-30-12(6-42)60-36(24(54)18(30)48)65-29-11(5-41)58-34(22(52)16(29)46)63-27-9(3-39)56-32(61-25)20(50)14(27)44/h7-54H,1-6H2/t7-,8-,9-,10-,11-,12-,13-,14-,15-,16-,17-,18-,19-,20-,21-,22-,23-,24-,25-,26-,27-,28-,29-,30-,31-,32-,33-,34-,35-,36-/m1/s1
",DTXCID5010698
12612-50-9,CASRN,DTXSID401032884,Molybdenum sulfide,12612-50-9,N/A,N/A,N/A,N/A
6337-43-5,CASRN,DTXSID7074406,"Propanedioic acid, 2,2'-(1,4-phenylenedimethylidyne)bis-, tetraethyl ester",6337-43-5,YUOKTNQLLUHUEK-UHFFFAOYSA-N,CCOC(=O)C(=CC1=CC=C(C=C(C(=O)OCC)C(=O)OCC)C=C1)C(=O)OCC,"InChI=1S/C22H26O8/c1-5-27-19(23)17(20(24)28-6-2)13-15-9-11-16(12-10-15)14-18(21(25)29-7-3)22(26)30-8-4/h9-14H,5-8H2,1-4H3
",DTXCID2043828
7439-89-6,CASRN - WARNING: Synonym mapped to two or more chemicals,DTXSID5043710,Iron,7439-89-6,XEEYBQQBJWHFJM-UHFFFAOYSA-N,[Fe],"InChI=1S/Fe
",DTXCID3023710
7439-89-6,Integrated Source CAS-RN - WARNING: Synonym mapped to two or more chemicals,DTXSID80872505,Iron and Compounds,NOCAS_872505,N/A,N/A,N/A,N/A
1282554-35-1,CASRN,DTXSID001335907,4-Methyl-6-(1-methyl-1H-benzimidazol-2-yl)-2-propyl-1H-benzimidazole monohydrate,1282554-35-1,SNCXGDVWYWJWRT-UHFFFAOYSA-N,O.CCCC1=NC2=C(N1)C=C(C=C2C)C1=NC2=C(C=CC=C2)N1C,"InChI=1S/C19H20N4.H2O/c1-4-7-17-20-15-11-13(10-12(2)18(15)22-17)19-21-14-8-5-6-9-16(14)23(19)3;/h5-6,8-11H,4,7H2,1-3H3,(H,20,22);1H2
",DTXCID701765876
302776-68-7,CASRN,DTXSID60184370,Diethylamino hydroxybenzoyl hexyl benzoate,302776-68-7,FDATWRLUYRHCJE-UHFFFAOYSA-N,CCCCCCOC(=O)C1=CC=CC=C1C(=O)C1=C(O)C=C(C=C1)N(CC)CC,"InChI=1S/C24H31NO4/c1-4-7-8-11-16-29-24(28)20-13-10-9-12-19(20)23(27)21-15-14-18(17-22(21)26)25(5-2)6-3/h9-10,12-15,17,26H,4-8,11,16H2,1-3H3
",DTXCID70106861
17514-68-0,CASRN,DTXSID30604010,7-Chloro-3-methyl-1-benzothiophene,17514-68-0,PIURQZBTTSWWOY-UHFFFAOYSA-N,CC1=CSC2=C1C=CC=C2Cl,"InChI=1S/C9H7ClS/c1-6-5-11-9-7(6)3-2-4-8(9)10/h2-5H,1H3
",DTXCID70554767
64743-01-7,CASRN,DTXSID4028256,"Petrolatum, petroleum, oxidized",64743-01-7,N/A,N/A,N/A,N/A
97-97-2,CASRN,DTXSID1059157,"Ethane, 2-chloro-1,1-dimethoxy-",97-97-2,CRZJPEIBPQWDGJ-UHFFFAOYSA-N,COC(CCl)OC,"InChI=1S/C4H9ClO2/c1-6-4(3-5)7-2/h4H,3H2,1-2H3
",DTXCID0049028
110553-27-0,CASRN,DTXSID6044199,"2-Methyl-4,6-bis[(octylthio)methyl]phenol",110553-27-0,GAODDBNJCKQQDY-UHFFFAOYSA-N,CCCCCCCCSCC1=CC(CSCCCCCCCC)=C(O)C(C)=C1,"InChI=1S/C25H44OS2/c1-4-6-8-10-12-14-16-27-20-23-18-22(3)25(26)24(19-23)21-28-17-15-13-11-9-7-5-2/h18-19,26H,4-17,20-21H2,1-3H3
",DTXCID4024199
68133-60-8,CASRN,DTXSID90893605,1-Benzyl-3-carboxypyridinium chloride sodium salt,68133-60-8,QKELARVNYFLNLA-UHFFFAOYSA-N,[NaH].[Cl-].OC(=O)C1=C[N+](CC2=CC=CC=C2)=CC=C1,"InChI=1S/C13H11NO2.ClH.Na/c15-13(16)12-7-4-8-14(10-12)9-11-5-2-1-3-6-11;;/h1-8,10H,9H2;1H;
",DTXCID801478303
6289-46-9,CASRN,DTXSID3027617,Dimethyl succinylsuccinate,6289-46-9,MHKKFFHWMKEBDW-UHFFFAOYSA-N,COC(=O)C1CC(=O)C(CC1=O)C(=O)OC,"InChI=1/C10H12O6/c1-15-9(13)5-3-8(12)6(4-7(5)11)10(14)16-2/h5-6H,3-4H2,1-2H3
",DTXCID007617
1160164-88-4,CASRN,DTXSID00894244,"Alcohols, C18-22, distn. residues",1160164-88-4,N/A,N/A,N/A,N/A
2252265-89-5,CASRN,DTXSID801023126,"Alkanes, C8-18-branched and linear",2252265-89-5,N/A,N/A,N/A,N/A
101316-67-0,CASRN,DTXSID001027336,"Hydrocarbons, C6-rich, hydrotreated light naphtha distillates, solvent-refined",101316-67-0,N/A,N/A,N/A,N/A
102-01-2,CASRN,DTXSID0024397,Acetoacetanilide,102-01-2,DYRDKSSFIWVSNM-UHFFFAOYSA-N,CC(=O)CC(=O)NC1=CC=CC=C1,"InChI=1S/C10H11NO2/c1-8(12)7-10(13)11-9-5-3-2-4-6-9/h2-6H,7H2,1H3,(H,11,13)
",DTXCID504397
30399-84-9,CASRN,DTXSID2027963,Isooctadecanoic acid,30399-84-9,N/A,N/A,N/A,N/A
850-92-0,CASRN,DTXSID801020310,"2-(2-(3,4-Dihydro-6-methoxy-1(2H)-naphthylidene)ethyl)-2-ethylcyclopentane-1,3-dione",850-92-0,OMXFYKCGCDGYNC-UHFFFAOYSA-N,CCC1(CC=C2CCCc3cc(OC)ccc23)C(=O)CCC1=O,"InChI=1S/C20H24O3/c1-3-20(18(21)9-10-19(20)22)12-11-14-5-4-6-15-13-16(23-2)7-8-17(14)15/h7-8,11,13H,3-6,9-10,12H2,1-2H3
",DTXCID701478100
13616-82-5,CASRN,DTXSID5065560,"Benzenethiol, 2,4-dimethyl-",13616-82-5,AMNLXDDJGGTIPL-UHFFFAOYSA-N,CC1=CC(C)=C(S)C=C1,"InChI=1S/C8H10S/c1-6-3-4-8(9)7(2)5-6/h3-5,9H,1-2H3
",DTXCID0034358
126637-70-5,CASRN,DTXSID401335016,"[mu-[[3,3′-[[3,3′-Di(hydroxy-kappaO)[1,1′-biphenyl]-4,4′-diyl]bis(2,1-diazenediyl-kappaN1)]bis[5-amino-4-(hydroxy-kappaO)-2,7-naphthalenedisulfonato]](8-)]]di-cuprate(4-) lithium sodium (1:2:2)",126637-70-5,YAMSAXMOXDCXFL-ZBJMQJRBSA-F,[Li+].[Li+].[Na+].[Na+].[Cu++].[Cu++].NC1=CC(=CC2=CC(=C(\N=N\C3=CC=C(C=C3[O-])C3=CC=C(\N=N\C4=C(C=C5C=C(C=C(N)C5=C4[O-])S([O-])(=O)=O)S([O-])(=O)=O)C([O-])=C3)C([O-])=C12)S([O-])(=O)=O)S([O-])(=O)=O,"InChI=1S/C32H24N6O16S4.2Cu.2Li.2Na/c33-19-11-17(55(43,44)45)5-15-9-25(57(49,50)51)29(31(41)27(15)19)37-35-21-3-1-13(7-23(21)39)14-2-4-22(24(40)8-14)36-38-30-26(58(52,53)54)10-16-6-18(56(46,47)48)12-20(34)28(16)32(30)42;;;;;;/h1-12,39-42H,33-34H2,(H,43,44,45)(H,46,47,48)(H,49,50,51)(H,52,53,54);;;;;;/q;2*+2;4*+1/p-8/b37-35+,38-36+;;;;;;
",DTXCID301764676
1805-22-7,CASRN,DTXSID7061982,Perfluoromethylcyclopentane,1805-22-7,BCNXQFASJTYKDJ-UHFFFAOYSA-N,FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,"InChI=1S/C6F12/c7-1(6(16,17)18)2(8,9)4(12,13)5(14,15)3(1,10)11
",DTXCID6035730
1000172-11-1,CASRN,DTXSID601074935,"Pentadecane, 7-methylene-, mixed with 1-tetradecene, dimers and trimers, hydrogenated",1000172-11-1,N/A,N/A,N/A,N/A
68439-75-8,CASRN,DTXSID20894524,"Amines, di-C12-18-alkylmethyl",68439-75-8,N/A,N/A,N/A,N/A
151006-61-0,CASRN,DTXSID50106804,"1-Dodecene, dimer, hydrogenated",151006-61-0,N/A,N/A,N/A,N/A
12005-50-4,CASRN,DTXSID001014355,Aluminum calcium oxide (Al12CaO19),12005-50-4,UMCIWBGIVKYBMF-UHFFFAOYSA-N,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Ca++],"InChI=1S/12Al.Ca.19O/q12*+3;+2;19*-2
",DTXCID501436942
811-97-2,CASRN,DTXSID1021324,"1,1,1,2-Tetrafluoroethane",811-97-2,LVGUZGTVOIAKKC-UHFFFAOYSA-N,FCC(F)(F)F,"InChI=1S/C2H2F4/c3-1-2(4,5)6/h1H2
",DTXCID901324
13494-80-9,CASRN,DTXSID9032119,Tellurium,13494-80-9,PORWMNRCUJJQNO-UHFFFAOYSA-N,[Te],"InChI=1S/Te
",DTXCID7012119
3681-71-8,CASRN,DTXSID0041484,(3Z)-3-Hexenyl acetate,3681-71-8,NPFVOOAXDOBMCE-PLNGDYQASA-N,CC\C=C/CCOC(C)=O,"InChI=1S/C8H14O2/c1-3-4-5-6-7-10-8(2)9/h4-5H,3,6-7H2,1-2H3/b5-4-
",DTXCID8021484
68956-55-8,CASRN,DTXSID9029805,"Hydrocarbons, C5-unsatd.",68956-55-8,N/A,N/A,N/A,N/A
16397-70-9,CASRN,DTXSID80343664,2-Ethylhexyl 4-nitrobenzoate,16397-70-9,NPSJHQMIVNJLNN-UHFFFAOYSA-N,CCCCC(CC)COC(=O)C1=CC=C(C=C1)[N+]([O-])=O,"InChI=1S/C15H21NO4/c1-3-5-6-12(4-2)11-20-15(17)13-7-9-14(10-8-13)16(18)19/h7-10,12H,3-6,11H2,1-2H3
",DTXCID60294741
68391-04-8,CASRN,DTXSID8041747,C12-18-Alkyldimethylamines,68391-04-8,N/A,N/A,N/A,N/A
101316-69-2,CASRN,DTXSID401026409,"Lubricating oils (petroleum), C&gt;25, solvent-extd., deasphalted, dewaxed, hydrogenated",101316-69-2,N/A,N/A,N/A,N/A
1313-96-8,CASRN,DTXSID20893850,Niobium oxide (Nb2O5),1313-96-8,URLJKFSTXLNXLG-UHFFFAOYSA-N,[O--].[O--].[O--].[O--].[O--].[Nb+5].[Nb+5],"InChI=1S/2Nb.5O/q2*+5;5*-2
",DTXCID901323890
976-70-5,CASRN,DTXSID10875403,"6,7-Dihydrocanrenone",976-70-5,UWBICEKKOYXZRG-NEFAYWBCNA-N,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]21CCC(=O)O1,"InChI=1/C22H30O3/c1-20-9-5-15(23)13-14(20)3-4-16-17(20)6-10-21(2)18(16)7-11-22(21)12-8-19(24)25-22/h13,16-18H,3-12H2,1-2H3/t16-,17+,18+,20+,21+,22-/s2
",DTXCID601526924
64742-44-5,CASRN,DTXSID5029390,"Distillates, petroleum, clay-treated heavy naphthenic",64742-44-5,N/A,N/A,N/A,N/A
1959589-89-9,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1675-54-3,CASRN,DTXSID6024624,Bisphenol A diglycidyl ether,1675-54-3,LCFVJGUPQDGYKZ-UHFFFAOYSA-N,CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,"InChI=1/C21H24O4/c1-21(2,15-3-7-17(8-4-15)22-11-19-13-24-19)16-5-9-18(10-6-16)23-12-20-14-25-20/h3-10,19-20H,11-14H2,1-2H3
",DTXCID804624
765-14-0,CASRN,DTXSID4061098,"Dodecane, 1-(ethenyloxy)-",765-14-0,LAYAKLSFVAPMEL-UHFFFAOYSA-N,CCCCCCCCCCCCOC=C,"InChI=1S/C14H28O/c1-3-5-6-7-8-9-10-11-12-13-14-15-4-2/h4H,2-3,5-14H2,1H3
",DTXCID9047889
127-63-9,CASRN,DTXSID6041892,Diphenylsulfone,127-63-9,KZTYYGOKRVBIMI-UHFFFAOYSA-N,O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C12H10O2S/c13-15(14,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H
",DTXCID4021892
64742-10-5,CASRN,DTXSID3028188,"Extracts, petroleum, residual oil solvent",64742-10-5,N/A,N/A,N/A,N/A
151006-60-9,CASRN,DTXSID30107910,"1-Dodecene, polymer with 1-decene, hydrogenated",151006-60-9,N/A,N/A,N/A,N/A
1327-43-1,CASRN,DTXSID5049659,Magnesium aluminum silicate,1327-43-1,N/A,N/A,N/A,N/A
68855-18-5,CASRN,DTXSID30894550,"Heptanoic acid, ester with 2,2-dimethyl-1,3-propanediol",68855-18-5,N/A,N/A,N/A,N/A
15375-84-5,CASRN,DTXSID6042107,Disodium manganese EDTA,15375-84-5,ZQHKAIDDHTYINE-UHFFFAOYSA-J,[Na+].[Na+].[Mn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,"InChI=1S/C10H16N2O8.Mn.2Na/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20;;;/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20);;;/q;+2;2*+1/p-4
",DTXCID4022107
90-04-0,CASRN,DTXSID5023877,2-Anisidine,90-04-0,VMPITZXILSNTON-UHFFFAOYSA-N,COC1=CC=CC=C1N,"InChI=1S/C7H9NO/c1-9-7-5-3-2-4-6(7)8/h2-5H,8H2,1H3
",DTXCID803877
54068-28-9,CASRN,DTXSID901020444,Dioctyltin bis(acetylacetonate),54068-28-9,MTBVDKSFTCGOTN-UHFFFAOYSA-N,[Sn+4].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.CCCCCCC[CH2-].CCCCCCC[CH2-],"InChI=1S/2C8H17.2C5H7O2.Sn/c2*1-3-5-7-8-6-4-2;2*1-4(6)3-5(2)7;/h2*1,3-8H2,2H3;2*3H,1-2H3;/q4*-1;+4
",DTXCID401765546
691-37-2,CASRN,DTXSID3061001,4-Methyl-1-pentene,691-37-2,WSSSPWUEQFSQQG-UHFFFAOYSA-N,CC(C)CC=C,"InChI=1S/C6H12/c1-4-5-6(2)3/h4,6H,1,5H2,2-3H3
",DTXCID8046454
