SMILES,Binary Activity
NC1=CC=C(N=NC2=CC=C(C=C2)N=NC2=C(O)C3=C(N)C(N=NC4=CC=C(C=C4)N=NC4=CC=C(N)C=C4N)=C(C=C3C=C2S(O)(=O)=O)S(O)(=O)=O)C(N)=C1,0
CC1=CC=C(C=C1N=NC1=C(O)C(=CC2=CC=CC=C12)C(=O)NC1=CC=CC=C1)[N+]([O-])=O,0
CC1=C(NC(=O)C2=C(O)C(N=NC3=C(C=C(Cl)C=C3)[N+]([O-])=O)=C3C=CC=CC3=C2)C=CC=C1,0
CC(=C)C1CC=C(C)C(=O)C1,0
CC(=O)C(N=NC1=CC=C(Cl)C=C1[N+]([O-])=O)C(=O)NC1=CC=CC=C1Cl,0
NC(=O)C1=CC=CC=C1O,0
CC(=O)C(C)=CCC1CC=C(C)C1(C)C,0
CCOP(O)(=O)CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0
OC1COC2C(O)COC12,0
COC1=CC(=C(C=C1)N=NC(C(C)=O)C(=O)NC1=C(OC)C=CC=C1)[N+]([O-])=O,0
CCCCCC=CCCC=O,0
CCCCCC1(C)CCC(C)(C)C1=O,0
CCCCOCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCOCCCC,0
CCC(COC(=O)CC(C)CC(C)(C)C)(COC(=O)CC(C)CC(C)(C)C)COC(=O)CC(C)CC(C)(C)C,0
C1CC(CC=C1)C1OCC2(CO1)COC(OC2)C1CCC=CC1,0
CCCCCCCCCCCCCCCCCCCCCCO,0
CC(=O)N(CC(O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0
CC12CC(O)C3C(CCC4=CC(=O)CCC34)C1CCC2=O,0
OCC(O)C1OC(=O)C(OP(O)(O)=O)=C1O,0
CN1C(=N)CC(=O)N(C)C1=O,0
NC1=CC=C(OCCO)C(N)=C1,0
CCOCCCNC(=O)C(O)C(C)(C)CO,0
CC1=CC=C(NC2=NC(NC3=CC=C(C)C=C3)=C(C#N)C(C)=C2N=NC2=CC=CC=C2C(F)(F)F)C=C1,0
CC1=CC(C)=NN1,0
O=C1CC(=O)NC(=O)N1,0
CC1=CC2=C(NC(O)=N2)C=C1N,0
CCCCCCCCCCCCCCCC=CCC1CC(=O)OC1=O,0
CC1=NN(C(=O)C1N=NC1=C(O)C=C(C(Cl)=C1)S(N)(=O)=O)C1=CC=CC=C1,0
CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,0
CC(C)C=C(C)C(C)OC(C)(C)COC(=O)C1CC1,0
CC(C)(C)C(=O)OCCC1=CC=CC=C1,0
CC(C=CC1CC=C(C)C1(C)C)C(C)=O,0
CC(O)C(C)C=CC1CC=C(C)C1(C)C,0
CCCCCCCCCCCCCCCCCC(=O)OCC[N+](C)(C)CCOC(=O)CCCCCCCCCCCCCCCCC,0
CC(C)CCCCCCCCCCOP(OCCCCCCCCCCC(C)C)OC1=CC=CC=C1,0
NS(=O)(=O)C1=CC(N=NC2=C(O)C3=C(C=C(NC4=CC5=CC(=C(N=NC6=C(O)C=CC(=C6)S(N)(=O)=O)C(O)=C5C=C4)S(O)(=O)=O)C=C3)C=C2S(O)(=O)=O)=C(O)C=C1,0
COC1=C(NC(=O)C2=C(O)C(N=NC3=C(OC)C=CC(=C3)C(=O)NC3=CC=CC=C3)=C3C=CC=CC3=C2)C=C(Cl)C=C1,0
C[N+](C)(C)C1=CC(NC2=CC(N)=C3C(=O)C(Br)=CC(=N)C3=C2O)=CC=C1,0
CC(=O)C(N=NC1=CC=CC=C1C(F)(F)F)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,0
CCCO[Si](OCCC)(OCCC)OCCC,0
CCC(CO)(CO)COCC=C,0
COC1=C(C=C(C=C1)C(=O)NC1=CC=CC=C1)N=NC1=C2C=CC=CC2=CC(C(=O)NC2=C(C)C=CC(Cl)=C2)=C1O,0
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCCCCCCCCCCCCCCCC,0
CC1=CC(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=C(C)C=CC(=C3)C(=O)OCCCl)=C2O)=C(C)C=C1NC(=O)C1=CC2=C(C=CC=C2)C(N=NC2=C(C)C=CC(=C2)C(=O)OCCCl)=C1O,0
COC1=CC=CC=C1N=NC1=C2C=C(C=CC2=CC=C1O)[N+](C)(C)C,0
C[N+](C)(C)C1=CC=C2C=CC(O)=C(N=NC3=CC(=C(N)C=C3)[N+]([O-])=O)C2=C1,0
FC1=CCC(F)(C=C1)C(=O)C1=CC=CC=C1,0
CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,0
COC1=CC=C(NC(=O)C2CC(C)CCC2C(C)C)C=C1,0
OC1=C(C=C2C=CC=CC2=C1N=NC1=CC=CC(Cl)=C1Cl)C(=O)NC1=CC=CC2=C(NC(=O)C3=C(O)C(N=NC4=CC=CC(Cl)=C4Cl)=C4C=CC=CC4=C3)C=CC=C12,0
CCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,0
CC(C)=CCCC(C)=CCCC(C)=O,0
CC(=C)C(=O)OCC[N+](C)(C)C,0
OCCN(CCO)C1=NC(NC2=CC(=CC=C2S(O)(=O)=O)S(O)(=O)=O)=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(=NC(NC5=CC(=CC=C5S(O)(=O)=O)S(O)(=O)=O)=N4)N(CCO)CCO)C=C3S(O)(=O)=O)C(=C2)S(O)(=O)=O)=N1,0
CC(C)CC=C,0
[O-][N+](=O)OCCOCCO[N+]([O-])=O,0
OC(C(O)=O)C1=CC=C(O)C=C1,0
CC(C)OC(=O)CCCCC(=O)OC(C)C,0
COC1=CC(=C(OC)C=C1Cl)[N+]([O-])=O,0
COC1=CC(NS(=O)(=O)C2=CC=CC=C2)=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N,0
COC1=CC=C(C)C=C1NC(C)=O,0
OC(=O)C1=CC=CC=C1NC(=O)CCC1=CC=C(O)C=C1,0
OC1=C(C=C2C=CC=CC2=C1N=NC1=C(Cl)C=CC(Cl)=C1)C(=O)NC1=CC=C2NC(=O)NC2=C1,0
CC1=CC=C(C=C1)S(N)(=O)=O,0
CN(C1=CC=CC=C1)S(=O)(=O)C1=CC(O)=C2C(C=CC(N)=C2N=NC2=CC=C(C=C2S(O)(=O)=O)N=C(O)CCl)=C1,0
CC1=CC=C(C=C1)S(=O)(=O)NC1=C2C(O)=C(N=NC3=CC=C(OC4=CC=CC=C4C)C=C3OC3=CC=CC=C3C)C(=CC2=CC(=C1)S(O)(=O)=O)S(O)(=O)=O,0
NC1=C(N=NC2=CC=C(NC(=O)C(Br)=C)C=C2S(O)(=O)=O)C2=C(C=C1)C=C(C=C2O)S(O)(=O)=O,0
NC1=CC=CC(=C1)C(O)=NC1=C2C(O)=CC(=CC2=C(C=C1)S(O)(=O)=O)S(O)(=O)=O,0
CNS(=O)(=O)OC1=CC=C(O)C(=C1)N=NC(C(C)=O)C(=O)NC1=C(Cl)C=CC=C1,0
CC1(C)CC(=O)CC(C)(C1)C#N,0
CC(C)(C)C1=CC(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,0
COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,0
CC(C)(C)C1=CC(=CC2=CC=CC=C2)C=C(C1=O)C(C)(C)C,0
OC1=CC=C2C=CC=CC2=C1C=O,0
CCCCC(CC)COC(=O)OOC(C)(C)CC,0
CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C,0
CC(CCC=C(C)CCC=O)C=C,0
CC1=C(N)C=C(C=C1)C(=O)NC1=CC=C(C=C1)S(O)(=O)=O,0
CCCCC(CC)COCCCNC(=O)NC1=CC=CC2=C(NC(=O)NCCCOCC(CC)CCCC)C=CC=C12,0
FC1=CC=CC2=C1NC(=O)C2,0
ClC1=NC2=C(N=C(Cl)N=C2N2CCCCC2)C(=N1)N1CCCCC1,0
CC(C)OC(=O)C1=CC(N=NC2=C(O)C(=CC3=C2C=CC=C3)C(=O)NC2=CC(Cl)=C(NC(=O)C3=CC4=C(C=CC=C4)C(N=NC4=C(C)C=CC(=C4)C(=O)OC(C)C)=C3O)C=C2Cl)=C(C)C=C1,0
CCOP(C1=CC=CC=C1)C1=CC=CC=C1,0
CC(C)C(N)C(O)=O,0
CC(C)CCCCCCCCCCOC(=O)C1=CC(C(=O)OCCCCCCCCCCC(C)C)=C(C=C1)C(=O)OCCCCCCCCCCC(C)C,0
CCOCCCNS(=O)(=O)C1=CC=C(OC2=C(N)C3=C(C(O)=C2)C(=O)C2=C(C=CC=C2)C3=O)C=C1,0
CC(=O)OCC(=O)C1(CCC2C3CC(F)C4=CC(=O)C=CC4(C)C33OC3CC12C)OC(C)=O,0
CCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC(C)C,0
S=C1SC(SSC2SC(=S)N=N2)N=N1,0
COC1=C(NC(=O)CC(C)=O)C=C(C)C(=C1)S(O)(=O)=O,0
CCCCCCCCCCCCCC(=O)NC(CCC(O)=O)C(O)=O,0
CCCCCCCCC=CCCCCCCCCNC(=O)CCCCCCCC=CCCCCCCCC,0
NC(CC1=CNC2=CC=CC=C12)C(O)=O,0
CC1=CN=C(N)S1,0
CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0
CCCCCCCCCCCCCCC1CO1,0
CC1=CC(N=NC2=C3C=CC=CC3=CC=C2O)=C(C=C1Cl)S(O)(=O)=O,0
N#CCN(CC#N)CC#N,0
CCCCOCCOCCOC(=O)C(C)=C,0
NC1=CC(=C(C=CC2=C(C=C(N)C=C2)S(O)(=O)=O)C=C1)S(O)(=O)=O,0
[O-][N+](=O)C1=CC=C(CCC2=CC=C(C=C2)[N+]([O-])=O)C=C1,0
CC1=C(Cl)C=C(N=NC2=C(O)C=CC3=CC=CC=C23)C(=C1)S(O)(=O)=O,0
OCCN1CCN(CCS(O)(=O)=O)CC1,0
O=C(N1CCCCCC1=O)C1=CC(=CC=C1)C(=O)N1CCCCCC1=O,0
CC1=CC2=C(OP(O)OC3=C(C2)C=C(C)C=C3C2CCCCC2)C(=C1)C1CCCCC1,0
CC(C)(C)CC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C1=CC=CC=C1,0
C[N+](C)(CC=C)CC=C,0
COC(=O)CC(C)C(=O)C1=CC=C(NC(=O)C2=CC=C(OC)C=C2)C(=C1)[N+]([O-])=O,0
CC(=O)C(N=NC1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)C(N)=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,0
CCOC(=O)C(C)CC,0
CCCCC(=O)OCCC1=CC=CC=C1,0
CC(C)(O)C(=O)C1=CC=CC=C1,0
NC1=CC=C(C=C1N)S(O)(=O)=O,0
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,0
FC(F)(Cl)Cl,0
C[Si](C)(C)C,0
CC12CCC(C)(CCC1)C2=NO,0
CP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1,0
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,0
[H]C12CCC(C)(C(C1)OC(=O)C(C)=C)C2(C)C,0
COC(=O)CSP(=S)(OC)OC,0
SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0
CN1C(=N)C(NC=O)C(=O)N(C)C1=O,0
CCCCNC(=O)OCC#C,0
CNC(=O)C(C#N)C1=NC(C2=CC=CC=C12)=C1C(=O)NC(=O)NC1=O,0
C=COCCOCCOC=C,0
FC1=CC(F)=C(F)C=C1CC(=O)CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F,0
C=COCCOCCOCCOC=C,0
CCCCCCCCCCCCOC=C,0
FC1(F)COC1(F)F,0
CCO[Si](CCCNC=O)(OCC)OCC,0
CCCCC(CC)COC(=O)CS,0
CC1(C)NC(=O)NC1=O,0
CCOC(=O)C1OC1(C)C1=CC=CC=C1,0
CC(CO)(CO)CO,0
NC(CO)(CO)CO,0
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,0
CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,0
CCC(CO)(CO)CO,0
CC(=O)OCC(=O)C1(O)C(O)CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC12C,0
CCOC(=O)C(C)OC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,0
CC(C)=CC(C)(C)CC(C)(C)C,0
CC(C)CCCCCCCCCCOP(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C,0
CC(=O)C(N=NC1=CC=CC(OCCOC2=C(C=CC=C2)N=NC(C(C)=O)C(=O)NC2=CC3=C(NC(=O)N3)C=C2)=C1)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,0
CC1=CCC2CC1C2(C)C,0
CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC,0
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,0
C[N+](C)(C)CCO,0
CCN(CC)C1=CC=C(C=C(C#N)C(=O)OCCC[N+](C)(C)CCOC(=O)C(=CC2=CC=C(C=C2)N(CC)CC)C#N)C=C1,0
OOP(O)(=O)CC(O)=O,0
CNC(C)=O,0
NNC(N)=S,0
CCC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)CC,0
CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC(Br)=C(O)C(Br)=C1,0
CCC1=CC=C(C=C1)C1OCC2OC(OC(C(O)CO)C2O1)C1=CC=C(CC)C=C1,0
O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,0
CC1=CC(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=CC(Cl)=CC=C3C)=C2O)=C(C)C=C1NC(=O)C1=CC2=C(C=CC=C2)C(N=NC2=CC(Cl)=CC=C2C)=C1O,0
CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,0
ClC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1,0
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,0
CC(C)C(=O)OC(C)CC(C)=C,0
CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
ClC(Cl)C1=C(Cl)C=CC=C1Cl,0
CN1C(=O)C=C2C3=C(C=CC=C3)C(=O)C3=C2C1=CC=C3NC1=CC=C(C)C=C1,0
COC1=C(N)C2=C(C(=O)C3=C(C=CC=C3)C2=O)C(NS(=O)(=O)C2=CC=C(C)C=C2)=C1,0
O=C1NC(=O)C2=CC=CC3=C2C1=CC=C3,0
FCC(F)(F)F,0
CCCCC(CC)C(=O)OC,0
CC1=CC=C(NC2=CC=CC3=C2C(=O)C2=C(NC4=CC=C(C)C=C4)C=CC=C2C3=O)C=C1,0
COC1=CC=CC=C1N=NC(C(C)=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,0
CCOC1=CC=CC=C1NC(=O)C(=O)NC1=CC=C(CCCCCCCCCC(C)C)C=C1,0
CCC1=CC=C(C=C1)C1=CC(F)=C(C=C1)C1=CC=C(CCC=C)C=C1,0
C1CCC(CC1)C1=CC=CC=C1,0
CC1=NN(C(=O)C1N=NC1=CC(Cl)=CC(=C1O)S(O)(=O)=O)C1=CC=CC(=C1)S(O)(=O)=O,0
CCCCCC1CCC(CC1)C1=CC=C(CCC)C=C1,0
CC1=C(C=CC=C1Cl)[N+]([O-])=O,0
NC1=CC(=CC(C(O)=O)=C1O)[N+]([O-])=O,0
CC(C)COC(=O)C(C)Cl,0
CNC1=C(N)C=CC(OC)=N1,0
CCCCC(CC)COC(=O)C=CC1=CC=C(OC)C=C1,0
CCCCC1=NC(C=O)=C(Cl)N1,0
OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O,0
COC(=O)C1=C(C=C(C=C1)C(=O)NC1=C(Cl)C=CC(Cl)=C1)[N+]([O-])=O,0
CCC1=CC2=C(C=C1)C(=O)C1=C(C=CC=C1)C2=O,0
O=C(OC1CCCCC1)C1=C(C=CC=C1)C(=O)OC1CCCCC1,0
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,0
COC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(=O)OC,0
CC1=C(C=C(C=C1)C(=O)NC1=CC=C(C=C1)S(O)(=O)=O)[N+]([O-])=O,0
COC1=CC(N=NC2=C(O)C3=C(N)C(N=NC4=CC=C(C=C4)S(=O)(=O)CCOS(O)(=O)=O)=C(C=C3C=C2S(O)(=O)=O)S(O)(=O)=O)=C(OC)C=C1S(=O)(=O)CCOS(O)(=O)=O,0
COC(=O)CCC1=CC(=C(O)C(=C1)N1N=C2C=CC=CC2=N1)C(C)(C)C,0
CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC2O,0
O=C1NC(=C2C1C(=NC2=O)C1=CC(=CC=C1)C#N)C1=CC=CC(=C1)C#N,0
ClC1=CC=C(C=C1)C1=C2C(C(=O)N1)C(=NC2=O)C1=CC=C(Cl)C=C1,0
CC(C)C(C)C(C)C(C)C(C)C(C)OC(=O)CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,0
CC1=CC(=CC(C)=C1CC#N)C(C)(C)C,0
BrC1=C(Br)C(Br)=C(CCC2=C(Br)C(Br)=C(Br)C(Br)=C2Br)C(Br)=C1Br,0
CC(C1=CC=CC=C1)C1=C(O)C=C(O)C=C1,0
O=C1NC(=O)C2=C1C=CC=C2,0
CCCC(C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C,0
OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,0
CCN(C(=O)N(CC)C1=CC=CC=C1)C1=CC=CC=C1,0
CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1[N+]([O-])=O)[N+]([O-])=O,0
CCN1C2=CC=CC=C2C2=C1C=CC=C2,0
N#CC(C1=CC=CC=C1)C1=CC=CC=C1,0
ClC1=CC=C2SC3=CC=CC=C3C(=O)C2=C1,0
N1C2=CC=CC=C2C2=C1C=CC=C2,0
OS(=O)(=O)C1=CC2=C(NC(C2=O)C2=NC3=C(C=C(C=C3)S(O)(=O)=O)C2=O)C=C1,0
CCCCCCCCCC(=O)OC1=CC=C(C=C1)C(O)=O,0
O=C1OCC2=CC=CC=C12,0
OCCCN1CCOC1=O,0
CO[Si](CCCCCC[Si](OC)(OC)OC)(OC)OC,0
CCC=CCC(C)OC(=O)C1=CC=CC=C1O,0
NP(N)(=O)NC1=CC=CC=C1[N+]([O-])=O,0
NC(C(O)=O)C1=CC=CC=C1,0
COC1=CC=CC=C1NC(=O)C(N=NC1=C(C=CC=C1)C(O)=O)C(C)=O,0
CC1=CC=CC=C1[N+]([O-])=O,0
OC1=C(C=CC=C1)[N+]([O-])=O,0
C(CSSCCC[Si]12OCCN(CCO1)CCO2)C[Si]12OCCN(CCO1)CCO2,0
OC(=O)C1=CC(C(O)=O)=C(C=C1C(O)=O)C(O)=O,0
CCOC(=O)C1=NN(C(=O)C1)C1=CC=CC=C1,0
COC1=CC=C(C=C1[N+]([O-])=O)C(O)=O,0
CC1=CC(=C(C)C=C1)[N+]([O-])=O,0
CC1=CC(=C(N)C=C1)[N+]([O-])=O,0
NC1=C(C=C(Cl)C=C1)[N+]([O-])=O,0
CC1=CC(C)=C(C=C1)[N+]([O-])=O,0
CCCCN(CCCC)C1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC=C3)C1=C(O2)C=C(C)C(NC2=CC=CC=C2)=C1,0
COC1=CC2=C(C=C1)C(CCC2)=CCC1(C)C(=O)CCC1=O,0
OC1=CC=CC=C1C=O,0
CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl,0
NC1=C(C=CC=C1)C1=CC=CC=C1,0
CCOC(=O)CCC(NC(=O)C1=CC=C(CCCC=O)C=C1)C(=O)OCC,0
NC1=CC(=C(NC2=CC=CC=C2)C=C1)S(O)(=O)=O,0
O=C1NC2=C(C=CC=C2)C1=O,0
O=C1OC2=C(C=CC=C2)C=C1,0
CCN(CC)C1=CC=CC(O)=C1,0
CC(=O)CC(=O)NC1=CC=C(C=C1C)C1=CC(C)=C(NC(=O)CC(C)=O)C=C1,0
COC(=O)C1=C(OC(=O)C2=CC3=CC=C(OC(=O)OCCCCOC(=O)C=C)C=C3C=C2)C=CC(OC(=O)C2=CC3=CC=C(OC(=O)OCCCCOC(=O)C=C)C=C3C=C2)=C1,0
ClC1=CC=C(I)C=C1C(=O)C1=CC=C(OC2CCOC2)C=C1,0
CC(C)(C)C#C,0
CCO[Si](CCC#N)(OCC)OCC,0
COC1=C(NC(=O)CC(C)=O)C=CC=C1,0
CC1=CC=C2N=C(SC2=C1)C1=CC=C(N)C=C1,0
OC1=CC=C(C=C1)C1=CC=CC=C1,0
COC1=CC=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=C1,0
CCOCCOCCOC(=O)C1CCC(CC1)C(=O)OCCOCCOCC,0
CC(=C)C(=O)NCO,0
CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,0
CC(C)OC(=O)CCC(=O)OC(C)C,0
COC1=C(OCCCCl)C=C(C=C1)[N+]([O-])=O,0
COC1=C(OC)C=C(CC#N)C=C1,0
COC(=O)C1=CC=CC=C1,0
CC(=O)CC(=O)NC1=C(Cl)C=CC=C1,0
CCOC(=O)C1=CC=CC=C1,0
CCCCCCCCCCCCCCCCCCOC=C,0
OCC1COC(=O)O1,0
CCCCCCCCCCCC(=O)OCC(C)(C)C=NCCOCCO,0
[O-][N+](=O)C1=NNC(=O)N1,0
CCCCCCCCCCCC(=O)OCC(C)(C)C=NCC1(C)CC(CC(C)(C)C1)N=CC(C)(C)COC(=O)CCCCCCCCCCC,0
CC(C)CCCCCC(=O)OCC(COC(=O)CCCCCC(C)C)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C,0
COC1=C(C=C(C=C1)C(=O)NC1=CC=C(C=C1)C(N)=O)[N+]([O-])=O,0
COC1=CC=C(C=C1N=NC1=C(C=C2C=C(C(N=NC3=CC=C(C=C3)S(=O)(=O)CCOS(O)(=O)=O)=C(N)C2=C1O)S(O)(=O)=O)S(O)(=O)=O)S(=O)(=O)CCOS(O)(=O)=O,0
CCCCC(CC)C(=O)OC=C,0
CCCOC(=O)C1=CC=C(O)C=C1,0
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,0
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,0
CC(CN=CC1=CC=CC=C1O)N=CC1=CC=CC=C1O,0
O=C1CCCCCCCCCCCN1,0
O[Si](O)(C1=CC=CC=C1)C1=CC=CC=C1,0
CCCCC(CC)COC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=C(OC)C=C1,0
NC1=CC=C2NC(=O)NC2=C1,0
NC1=C(O)C=CC=C1,0
CC1=CC=C(Cl)C=C1Cl,0
CC1=CC(Cl)=C(Cl)C=C1,0
CC(CC1CCCC1=O)C1CCC(C)=CC1,0
CC(=C)C(=O)OCC=C,0
CNC(=O)NC,0
COC(=O)C1=CC(CO)=NN1C1=NC=CC=C1Cl,0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C(Cl)=C,0
CC(=C)C(=O)OCCC1=CC(N2N=C3C=CC=CC3=N2)=C(O)C=C1,0
COC1=CC(=CC=C1N)[N+]([O-])=O,0
NC(=O)NC1NC(=O)NC1=O,0
CC(CC1=CC=CC=C1)(C=C)C#N,0
CCOP(=O)(CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)OCC,0
CC12CCC3C(CCC33CCC(=O)O3)C1CCC1=CC(=O)CCC21C,0
CC(C)(C)C1CCC(=O)CC1,0
FC(F)(F)C1=CC=C(Cl)C=C1,0
CC1=CC2=C(NC3=CC4=C(NC5=CC=C(C)C=C5C4=O)C=C3C2=O)C=C1,0
CCOC(=O)C1=CN(C2CC2)C2=CC(F)=C(F)C=C2C1=O,0
CC1=CC=C(C=C1C)[N+]([O-])=O,0
ClC(=O)C1=CC(=CC=C1)C(Cl)=O,0
OC(=O)C1=CC=C(O)C=C1,0
CN(C)C1=CC=C(C)C=C1,0
CC1=CC=C(C=C1)[N+]([O-])=O,0
NC(=O)CC1(CC(O)=O)CCCCC1,0
CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12,0
OC(=O)C1=CC=C(C=C1)C(O)=O,0
OCC1=CC=CN=C1,0
COC1=CC=CC=C1,0
CNC(C)(C)CC1=CC=CC=C1,0
[H]C12OC(CO)C([H])(OC3([H])OC(CO)C([H])(OC4([H])OC(CO)C([H])(OC5([H])OC(CO)C([H])(OC6([H])OC(CO)C([H])(OC7([H])OC(CO)C([H])(O1)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O,0
ClC1=CC=C(NC(=O)NC2=CC=C(Cl)C(Cl)=C2)C=C1,0
CC(C)OC(=O)NC1=CC=CC(Cl)=C1,0
CC(C=O)=CC1=CC=CC=C1,0
CNC(C)CC1CCCCC1,0
O=C=NC1=CC=C(CC2=CC=C(C=C2)N=C=O)C=C1,0
NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,0
CCCCCCC(C=O)=CC1=CC=CC=C1,0
CC(=O)CC(=O)NC1=CC=C(Cl)C=C1,0
CC(C)CC(O)CC(CC(C)C)CC(C)C,0
CC1OC(CC(OC(C)=O)C1OC=O)OC1C(C)OC(CC1OC=O)OC1C(C)OC(CC1OC=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C(CC32O)OC=O)C2=CC(=O)OC2)C1,0
CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=C1C=CC=C2,0
O=C(CC1=CC=CC=C1)OCCC1=CC=CC=C1,0
COC1=CC(C)=C(N)C=C1,0
OCCN(CCO)CCO,0
CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,0
OC1=CC=C(OCC2=CC=CC=C2)C=C1,0
ClC1=CC=C(CSC2=CC=C(Cl)C=C2)C=C1,0
C(OCC1=CC=CC=C1)C1=CC=CC=C1,0
NC(=S)NC1=CC=CC=C1,0
CC(N)CC1=CC=C(O)C=C1,0
CC(=O)NC1=CC=C(O)C=C1,0
CCOC1OC(C(COCC2=CC=CC=C2)OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)C1O,0
CC(C)(N)CC1=CC=CC=C1Cl,0
NC1=CC=C(C=C1)N=NC1=CC=C(C=C1)S(O)(=O)=O,0
CCCCCC1CCC(=O)O1,0
C(COC1=CC=CC=C1)OC1=CC=CC=C1,0
CCCCCCCC1CCC(=O)O1,0
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,0
CCOC(=O)NC,0
CCCCOC(=O)C=CC(=O)OCCCC,0
CCCCOC(=O)CCCCC(=O)OCCCC,0
CCC(C)(C)OOC(C)(C)CC,0
