INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES,CASRN,INCHIKEY,INCHI_STRING,IUPAC_NAME
125971-57-5,CASRN,DTXSID90635269,(2Z)-2-Benzylidene-4-methyl-3-oxo-N-phenylpentanamide,CC(C)C(=O)C(=C\C1=CC=CC=C1)\C(=O)NC1=CC=CC=C1,125971-57-5,SMUFHBOCNIUNPT-LGMDPLHJSA-N,"InChI=1S/C19H19NO2/c1-14(2)18(21)17(13-15-9-5-3-6-10-15)19(22)20-16-11-7-4-8-12-16/h3-14H,1-2H3,(H,20,22)/b17-13-
",(2Z)-2-Benzylidene-4-methyl-3-oxo-N-phenylpentanamide
690271-93-3,CASRN,DTXSID901335166,Potassium titanium oxide (K1.88-2.13Ti8O16.94-17.07),N/A,690271-93-3,N/A,N/A,N/A
1184842-87-2,CASRN,DTXSID201335808,"3,4-Dihydroxy-2,6,6-trimethyl-2-cyclohexen-1-one sodium salt (1:1)",[Na+].CC1=C([O-])C(O)CC(C)(C)C1=O,1184842-87-2,OBLPBWHBWGVFFB-UHFFFAOYNA-M,"InChI=1/C9H14O3.Na/c1-5-7(11)6(10)4-9(2,3)8(5)12;/h6,10-11H,4H2,1-3H3;/q;+1/p-1
",N/A
56992-87-1,CASRN,DTXSID10325418,N-(p-aminosulfonylphenyl) methacrylamide,CC(=C)C(=O)NC1=CC=C(C=C1)S(N)(=O)=O,56992-87-1,NQRAOOGLFRBSHM-UHFFFAOYSA-N,"InChI=1S/C10H12N2O3S/c1-7(2)10(13)12-8-3-5-9(6-4-8)16(11,14)15/h3-6H,1H2,2H3,(H,12,13)(H2,11,14,15)
",2-Methyl-N-(4-sulfamoylphenyl)prop-2-enamide
51368-55-9,CASRN,DTXSID80199380,Isopropyl 2-bromo-2-methylpropionate,CC(C)OC(=O)C(C)(C)Br,51368-55-9,UNZJYKKJZGIFCG-UHFFFAOYSA-N,"InChI=1S/C7H13BrO2/c1-5(2)10-6(9)7(3,4)8/h5H,1-4H3
",Propan-2-yl 2-bromo-2-methylpropanoate
960316-73-8,CASRN,DTXSID901019702,Methyl 1-(3-chloropyridin-2-yl)-3-(hydroxymethyl)-1h-pyrazole-5-carboxylate,COC(=O)C1=CC(CO)=NN1C1=NC=CC=C1Cl,960316-73-8,LIVBOELPEIGMQV-UHFFFAOYSA-N,"InChI=1S/C11H10ClN3O3/c1-18-11(17)9-5-7(6-16)14-15(9)10-8(12)3-2-4-13-10/h2-5,16H,6H2,1H3
",Methyl 1-(3-chloropyridin-2-yl)-3-(hydroxymethyl)-1H-pyrazole-5-carboxylate
82469-79-2,CASRN,DTXSID0047535,Butyryl-n-trihexylcitrate,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC,82469-79-2,GWVUTNGDMGTPFE-UHFFFAOYSA-N,"InChI=1S/C28H50O8/c1-5-9-12-15-19-33-25(30)22-28(36-24(29)18-8-4,27(32)35-21-17-14-11-7-3)23-26(31)34-20-16-13-10-6-2/h5-23H2,1-4H3
","Trihexyl 2-(butanoyloxy)propane-1,2,3-tricarboxylate"
64742-66-1,CASRN,DTXSID101020321,"Naphtha (petroleum), catalytic dewaxed",N/A,64742-66-1,N/A,N/A,N/A
108419-33-6,CASRN,DTXSID0029848,"Acetic acid, C8-10-branched alkyl esters, C9-rich",N/A,108419-33-6,N/A,N/A,N/A
65997-03-7,CASRN,DTXSID0028292,"Fatty acids, tall-oil, low-boiling",N/A,65997-03-7,N/A,N/A,N/A
593-85-1,CASRN,DTXSID0029189,Guanidine carbonate,NC(N)=N.NC(N)=N.OC(O)=O,593-85-1,STIAPHVBRDNOAJ-UHFFFAOYSA-N,"InChI=1S/2CH5N3.CH2O3/c3*2-1(3)4/h2*(H5,2,3,4);(H2,2,3,4)
",Carbonic acid--guanidine (1/2)
3789-59-1,CASRN,DTXSID0049288,(1S)-1-Phenyl-1-propanamine,CC[C@H](N)C1=CC=CC=C1,3789-59-1,AQFLVLHRZFLDDV-VIFPVBQESA-N,"InChI=1S/C9H13N/c1-2-9(10)8-6-4-3-5-7-8/h3-7,9H,2,10H2,1H3/t9-/m0/s1
",(1S)-1-Phenylpropan-1-amine
111974-73-3,CASRN,DTXSID701283834,Phenyl [2-(phenylthio)phenyl]carbamate,O=C(NC1=CC=CC=C1SC1=CC=CC=C1)OC1=CC=CC=C1,111974-73-3,FWULFEHVLSQUBD-UHFFFAOYSA-N,"InChI=1S/C19H15NO2S/c21-19(22-15-9-3-1-4-10-15)20-17-13-7-8-14-18(17)23-16-11-5-2-6-12-16/h1-14H,(H,20,21)
",Phenyl [2-(phenylsulfanyl)phenyl]carbamate
135452-43-6,CASRN,DTXSID301045048,"1-[2,3-Dihydro-1-[4-(2-hydroxy-2-methyl-1-oxopropyl)phenyl]-1,3,3-trimethyl-1H-inden-5-yl]-2-hydroxy-2-methyl-1-propanone",CC(C)(O)C(=O)C1=CC=C(C=C1)C1(C)CC(C)(C)C2=CC(=CC=C12)C(=O)C(C)(C)O,135452-43-6,MRBZZNMTRWISRD-UHFFFAOYNA-N,"InChI=1/C26H32O4/c1-23(2)15-26(7,18-11-8-16(9-12-18)21(27)24(3,4)29)19-13-10-17(14-20(19)23)22(28)25(5,6)30/h8-14,29-30H,15H2,1-7H3
",N/A
100556-82-9,CASRN,DTXSID901023462,"Disodium 4-amino-3,6-bis((2-(4-(ethenesulfonyl)phenyl)diazen-1-yl))-5-hydroxynaphthalene-2,7-disulfonate",[Na+].[Na+].NC1=C(N=NC2=CC=C(C=C2)S(=O)(=O)C=C)C(=CC2=C1C(O)=C(N=NC1=CC=C(C=C1)S(=O)(=O)C=C)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O,100556-82-9,LVDIFTBPAJIROS-UHFFFAOYSA-L,"InChI=1S/C26H21N5O11S4.2Na/c1-3-43(33,34)18-9-5-16(6-10-18)28-30-24-20(45(37,38)39)13-15-14-21(46(40,41)42)25(26(32)22(15)23(24)27)31-29-17-7-11-19(12-8-17)44(35,36)4-2;;/h3-14,32H,1-2,27H2,(H,37,38,39)(H,40,41,42);;/q;2*+1/p-2
",N/A
505-52-2,CASRN,DTXSID9021683,Tridecanedioic acid,OC(=O)CCCCCCCCCCCC(O)=O,505-52-2,DXNCZXXFRKPEPY-UHFFFAOYSA-N,"InChI=1S/C13H24O4/c14-12(15)10-8-6-4-2-1-3-5-7-9-11-13(16)17/h1-11H2,(H,14,15)(H,16,17)
",Tridecanedioic acid
1700656-13-8,CASRN,DTXSID50869129,"N-(2-Ethylhexyl)-3,5,5-trimethylhexanamide",CCCCC(CC)CNC(=O)CC(C)CC(C)(C)C,1700656-13-8,OKVLJDBLLKNOQZ-UHFFFAOYSA-N,"InChI=1/C17H35NO/c1-7-9-10-15(8-2)13-18-16(19)11-14(3)12-17(4,5)6/h14-15H,7-13H2,1-6H3,(H,18,19)
","N-(2-Ethylhexyl)-3,5,5-trimethylhexanamide"
96624-41-8,CASRN,DTXSID901231803,"(trans,trans)-4-Ethyl-4′-propyl-1,1′-bicyclohexyl",CCC[C@H]1CC[C@@H](CC1)C1CC[C@H](CC)CC1,96624-41-8,KORMYSCDCHFFMN-KIAZBTLXNA-N,"InChI=1/C17H32/c1-3-5-15-8-12-17(13-9-15)16-10-6-14(4-2)7-11-16/h14-17H,3-13H2,1-2H3/t14-,15-,16?,17-
","(1r,1's,4r,4'r)-4-Ethyl-4'-propyl-1,1'-bi(cyclohexane)"
543-80-6,CASRN,DTXSID7020130,Barium acetate,[Ba++].CC([O-])=O.CC([O-])=O,543-80-6,ITHZDDVSAWDQPZ-UHFFFAOYSA-L,"InChI=1S/2C2H4O2.Ba/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2
",Barium diacetate
23735-96-8,CASRN,DTXSID00946530,N~6~-(1-Hydroxyoctylidene)lysine,[H][C@](N)(CCCCN=C(O)CCCCCCC)C(O)=O,23735-96-8,DUZODDYGMSCYMJ-LBPRGKRZSA-N,"InChI=1S/C14H28N2O3/c1-2-3-4-5-6-10-13(17)16-11-8-7-9-12(15)14(18)19/h12H,2-11,15H2,1H3,(H,16,17)(H,18,19)/t12-/m0/s1
",N~6~-(1-Hydroxyoctylidene)-L-lysine
1869-24-5,CASRN,DTXSID80380751,2-(Trifluoromethyl)benzenesulfonamide,NS(=O)(=O)C1=CC=CC=C1C(F)(F)F,1869-24-5,AFFPZJFLSDVZBV-UHFFFAOYSA-N,"InChI=1S/C7H6F3NO2S/c8-7(9,10)5-3-1-2-4-6(5)14(11,12)13/h1-4H,(H2,11,12,13)
",2-(Trifluoromethyl)benzene-1-sulfonamide
1302-67-6,CASRN,DTXSID10892251,Spinelle (Mg(AlO2)2),N/A,1302-67-6,N/A,N/A,N/A
91745-35-6,CASRN,DTXSID901045022,"Amines, bis(hydrogenated tallow alkyl), 2-[[bis(hydrogenated tallow alkyl)amino]carbonyl]benzoates",N/A,91745-35-6,N/A,N/A,N/A
133986-51-3,CASRN,DTXSID30890456,"Ethanesulfonic acid, 2,2'-(hydroxyimino)bis-, sodium salt (1:2)",[Na+].[Na+].ON(CCS([O-])(=O)=O)CCS([O-])(=O)=O,133986-51-3,JIJSGQYJSRWCLG-UHFFFAOYSA-L,"InChI=1S/C4H11NO7S2.2Na/c6-5(1-3-13(7,8)9)2-4-14(10,11)12;;/h6H,1-4H2,(H,7,8,9)(H,10,11,12);;/q;2*+1/p-2
","Disodium 2,2'-(hydroxyazanediyl)di(ethane-1-sulfonate)"
58-08-2,CASRN,DTXSID0020232,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,58-08-2,RYYVLZVUVIJVGH-UHFFFAOYSA-N,"InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3
","1,3,7-Trimethyl-3,7-dihydro-1H-purine-2,6-dione"
64742-94-5,CASRN,DTXSID9028251,"Solvent naphtha, petroleum, heavy arom.",N/A,64742-94-5,N/A,N/A,N/A
848301-66-6,CASRN,DTXSID101335398,C8-C16 Branched and linear hydrocarbons (full range) - kerosine,N/A,848301-66-6,N/A,N/A,N/A
08-07-5188,Searched by Synonym: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
108-22-5,CASRN,DTXSID3031492,Isopropenyl acetate,CC(=C)OC(C)=O,108-22-5,HETCEOQFVDFGSY-UHFFFAOYSA-N,"InChI=1S/C5H8O2/c1-4(2)7-5(3)6/h1H2,2-3H3
",Prop-1-en-2-yl acetate
97862-82-3,CASRN,DTXSID401024358,Paraffin oil (C11-C30),N/A,97862-82-3,N/A,N/A,N/A
96-22-0,CASRN,DTXSID6021820,3-Pentanone,CCC(=O)CC,96-22-0,FDPIMTJIUBPUKL-UHFFFAOYSA-N,"InChI=1S/C5H10O/c1-3-5(6)4-2/h3-4H2,1-2H3
",Pentan-3-one
139-42-4,CASRN,DTXSID501014574,Cerium oxalate (Ce2(C2O4)3),[Ce+3].[Ce+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,139-42-4,ZMZNLKYXLARXFY-UHFFFAOYSA-H,"InChI=1S/3C2H2O4.2Ce/c3*3-1(4)2(5)6;;/h3*(H,3,4)(H,5,6);;/q;;;2*+3/p-6
","Bis[ethanedioato(2-)-kappa~2~O~1~,O~2~][mu-ethanedioato(2-)-1kappa~2~O~1~,O'~2~:2kappa~2~O~2~,O'~1~]dicerium"
108-21-4,CASRN,DTXSID2025478,Isopropyl acetate,CC(C)OC(C)=O,108-21-4,JMMWKPVZQRWMSS-UHFFFAOYSA-N,"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3
",Propan-2-yl acetate
19406-86-1,CASRN,DTXSID9044407,3-Amino-4-methylbenzamide,CC1=C(N)C=C(C=C1)C(N)=O,19406-86-1,VYBKAZXQKUFAHG-UHFFFAOYSA-N,"InChI=1S/C8H10N2O/c1-5-2-3-6(8(10)11)4-7(5)9/h2-4H,9H2,1H3,(H2,10,11)
",3-Amino-4-methylbenzamide
515815-48-2,CASRN,DTXSID601019989,Telmisartan hydrochloride,Cl.CCCC1=NC2=C(C=C(C=C2C)C2=NC3=C(C=CC=C3)N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O,515815-48-2,TTWVBVXEOQKSLK-UHFFFAOYSA-N,"InChI=1S/C33H30N4O2.ClH/c1-4-9-30-35-31-21(2)18-24(32-34-27-12-7-8-13-28(27)36(32)3)19-29(31)37(30)20-22-14-16-23(17-15-22)25-10-5-6-11-26(25)33(38)39;/h5-8,10-19H,4,9,20H2,1-3H3,(H,38,39);1H
","4'-[(1,7'-Dimethyl-2'-propyl-1H,3'H-[2,5'-bibenzimidazol]-3'-yl)methyl][1,1'-biphenyl]-2-carboxylic acid--hydrogen chloride (1/1)"
11071-47-9,CASRN,DTXSID4029721,Isooctene,N/A,11071-47-9,N/A,N/A,N/A
5012-29-3,CASRN,DTXSID10863481,"2-Naphthalenecarboxamide, N-(4-ethoxyphenyl)-3-hydroxy-4-[2-(2,4,5-trichlorophenyl)diazenyl]-",CCOC1=CC=C(NC(=O)C2=C(O)C(N=NC3=CC(Cl)=C(Cl)C=C3Cl)=C3C=CC=CC3=C2)C=C1,5012-29-3,NADZJYYXBITLCC-UHFFFAOYSA-N,"InChI=1S/C25H18Cl3N3O3/c1-2-34-16-9-7-15(8-10-16)29-25(33)18-11-14-5-3-4-6-17(14)23(24(18)32)31-30-22-13-20(27)19(26)12-21(22)28/h3-13,32H,2H2,1H3,(H,29,33)
","N-(4-Ethoxyphenyl)-3-hydroxy-4-[(2,4,5-trichlorophenyl)diazenyl]naphthalene-2-carboxamide"
587-26-8,CASRN,DTXSID30890512,"Carbonic acid, lanthanum(3+) salt (3:2)",[La+3].[La+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,587-26-8,NZPIUJUFIFZSPW-UHFFFAOYSA-H,"InChI=1S/3CH2O3.2La/c3*2-1(3)4;;/h3*(H2,2,3,4);;/q;;;2*+3/p-6
",Lanthanum carbonate (2/3)
74869-22-0,CASRN,DTXSID901026373,Lubricating oils,N/A,74869-22-0,N/A,N/A,N/A
124605-82-9,CASRN,DTXSID30897440,C.I. DIRECT BLUE 301,N/A,124605-82-9,N/A,N/A,N/A
64741-66-8,CASRN,DTXSID1028152,"Naphtha, petroleum, light alkylate",N/A,64741-66-8,N/A,N/A,N/A
1134960-41-0,CASRN,DTXSID801335806,"2,5-Dihydro-4-hydroxy-2-oxo-3-furancarboxylic acid methyl ester, sodium salt (1:1)",[Na+].COC(=O)C1=C([O-])COC1=O,1134960-41-0,VFAYPDLLQGTAQA-UHFFFAOYSA-M,"InChI=1S/C6H6O5.Na/c1-10-5(8)4-3(7)2-11-6(4)9;/h7H,2H2,1H3;/q;+1/p-1
",N/A
26566-95-0,CASRN,DTXSID3027906,"Zinc, bis[O-(2-ethylhexyl) O-(2-methylpropyl) phosphorodithioato-.kappa.S,.kappa.S']-, (T-4)-",[Zn++].CCCCC(CC)COP([S-])(=S)OCC(C)C.CCCCC(CC)COP([S-])(=S)OCC(C)C,26566-95-0,FHIAIHDDIOVFSY-UHFFFAOYSA-L,"InChI=1/2C12H27O2PS2.Zn/c2*1-5-7-8-12(6-2)10-14-15(16,17)13-9-11(3)4;/h2*11-12H,5-10H2,1-4H3,(H,16,17);/q;;+2/p-2
",Zinc bis[O-(2-ethylhexyl) O-(2-methylpropyl) phosphorodithioate]
10305-38-1,CASRN,DTXSID90893620,3-Hexyloxypropylene glycol,CCCCCCOCC(O)CO,10305-38-1,MQVMITUCTLYRNV-UHFFFAOYSA-N,"InChI=1/C9H20O3/c1-2-3-4-5-6-12-8-9(11)7-10/h9-11H,2-8H2,1H3
","3-(Hexyloxy)propane-1,2-diol"
1228186-15-9,CASRN,DTXSID801035761,"Quaternary ammonium compounds, benzyldi-C16-18-alkylmethyl, chlorides",N/A,1228186-15-9,N/A,N/A,N/A
1187440-66-9,CASRN,DTXSID601071862,"Alcohols, C20-22, reaction products with phosphorus oxide (P2O5)",N/A,1187440-66-9,N/A,N/A,N/A
104-92-7,CASRN,DTXSID2059308,"Benzene, 1-bromo-4-methoxy-",COC1=CC=C(Br)C=C1,104-92-7,QJPJQTDYNZXKQF-UHFFFAOYSA-N,"InChI=1S/C7H7BrO/c1-9-7-4-2-6(8)3-5-7/h2-5H,1H3
",1-Bromo-4-methoxybenzene
540-88-5,CASRN,DTXSID1022055,tert-Butyl acetate,CC(=O)OC(C)(C)C,540-88-5,WMOVHXAZOJBABW-UHFFFAOYSA-N,"InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3
",tert-Butyl acetate
95-51-2,CASRN,DTXSID2021810,2-Chloroaniline,NC1=C(Cl)C=CC=C1,95-51-2,AKCRQHGQIJBRMN-UHFFFAOYSA-N,"InChI=1S/C6H6ClN/c7-5-3-1-2-4-6(5)8/h1-4H,8H2
",2-Chloroaniline
64742-93-4,CASRN,DTXSID4028250,"Asphalt, oxidized",N/A,64742-93-4,N/A,N/A,N/A
6891-44-7,CASRN,DTXSID0040258,"Ethanaminium, N,N,N-trimethyl-2-[(2-methyl-1-oxo-2-propenyl)oxy]-, methyl sulfate",COS([O-])(=O)=O.CC(=C)C(=O)OCC[N+](C)(C)C,6891-44-7,IHBKAGRPNRKYAO-UHFFFAOYSA-M,"InChI=1S/C9H18NO2.CH4O4S/c1-8(2)9(11)12-7-6-10(3,4)5;1-5-6(2,3)4/h1,6-7H2,2-5H3;1H3,(H,2,3,4)/q+1;/p-1
","N,N,N-Trimethyl-2-[(2-methylprop-2-enoyl)oxy]ethan-1-aminium methyl sulfate"
147769-93-5,CASRN,DTXSID10163796,"3-Methyl-1-(2-piperidinophenyl)-1-butylamine, (S)-",CC(C)C[C@H](N)C1=CC=CC=C1N1CCCCC1,147769-93-5,CARYLRSDNWJCJV-HNNXBMFYSA-N,"InChI=1S/C16H26N2/c1-13(2)12-15(17)14-8-4-5-9-16(14)18-10-6-3-7-11-18/h4-5,8-9,13,15H,3,6-7,10-12,17H2,1-2H3/t15-/m0/s1
",(1S)-3-Methyl-1-[2-(piperidin-1-yl)phenyl]butan-1-amine
121-47-1,CASRN,DTXSID6024462,3-Aminobenzenesulfonic acid,NC1=CC(=CC=C1)S(O)(=O)=O,121-47-1,ZAJAQTYSTDTMCU-UHFFFAOYSA-N,"InChI=1S/C6H7NO3S/c7-5-2-1-3-6(4-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)
",3-Aminobenzene-1-sulfonic acid
71868-10-5,CASRN,DTXSID8038857,2-Methyl-4'-(methylthio)-2-morpholinopropiophenone,CSC1=CC=C(C=C1)C(=O)C(C)(C)N1CCOCC1,71868-10-5,LWRBVKNFOYUCNP-UHFFFAOYSA-N,"InChI=1S/C15H21NO2S/c1-15(2,16-8-10-18-11-9-16)14(17)12-4-6-13(19-3)7-5-12/h4-7H,8-11H2,1-3H3
",2-Methyl-1-[4-(methylsulfanyl)phenyl]-2-(morpholin-4-yl)propan-1-one
314020-40-1,CASRN,DTXSID401032365,"2-(2,6-Diethyl-4-methylphenyl)malonamide",CCC1=CC(C)=CC(CC)=C1C(C(N)=O)C(N)=O,314020-40-1,MBCOLUIVZSFWBX-UHFFFAOYSA-N,"InChI=1S/C14H20N2O2/c1-4-9-6-8(3)7-10(5-2)11(9)12(13(15)17)14(16)18/h6-7,12H,4-5H2,1-3H3,(H2,15,17)(H2,16,18)
",N/A
906532-68-1,CASRN,DTXSID801023857,"Benzoic acid, 3,​5-​diamino-​4-​[2-​[4-​[[2-​(sulfooxy)​ethyl]​sulfonyl]​phenyl]​diazenyl]​-​2-​[2-​[2-​sulfo-​4-​[[2-​(sulfooxy)​ethyl]​sulfonyl]​phenyl]​diazenyl]​-​, sodium salt (1:x)",N/A,906532-68-1,N/A,N/A,N/A
6711-48-4,CASRN,DTXSID7044974,"N'-[3-(Dimethylamino)propyl]-N,N-dimethylpropane-1,3-diamine",CN(C)CCCNCCCN(C)C,6711-48-4,BXYVQNNEFZOBOZ-UHFFFAOYSA-N,"InChI=1S/C10H25N3/c1-12(2)9-5-7-11-8-6-10-13(3)4/h11H,5-10H2,1-4H3
","N~3~-[3-(Dimethylamino)propyl]-N~1~,N~1~-dimethylpropane-1,3-diamine"
71631-15-7,CASRN,DTXSID80104070,C.I. Pigment Black 30,N/A,71631-15-7,N/A,N/A,N/A
42774-15-2,CASRN,DTXSID3068417,"N,N'-Bis(2,2,6,6-tetramethyl-4-piperidyl)isophthalamide",CC1(C)CC(CC(C)(C)N1)NC(=O)C1=CC(=CC=C1)C(=O)NC1CC(C)(C)NC(C)(C)C1,42774-15-2,OYNOCRWQLLIRON-UHFFFAOYSA-N,"InChI=1S/C26H42N4O2/c1-23(2)13-19(14-24(3,4)29-23)27-21(31)17-10-9-11-18(12-17)22(32)28-20-15-25(5,6)30-26(7,8)16-20/h9-12,19-20,29-30H,13-16H2,1-8H3,(H,27,31)(H,28,32)
","N~1~,N~3~-Bis(2,2,6,6-tetramethylpiperidin-4-yl)benzene-1,3-dicarboxamide"
1562-00-1,CASRN,DTXSID7027413,Sodium 2-hydroxyethanesulfonate,[Na+].OCCS([O-])(=O)=O,1562-00-1,LADXKQRVAFSPTR-UHFFFAOYSA-M,"InChI=1S/C2H6O4S.Na/c3-1-2-7(4,5)6;/h3H,1-2H2,(H,4,5,6);/q;+1/p-1
",Sodium 2-hydroxyethane-1-sulfonate
65996-69-2,CASRN,DTXSID1049693,Blast furnace slag,N/A,65996-69-2,N/A,N/A,N/A
1680-31-5,CASRN,DTXSID9075115,"Carbonic acid, dioctyl ester",CCCCCCCCOC(=O)OCCCCCCCC,1680-31-5,PKPOVTYZGGYDIJ-UHFFFAOYSA-N,"InChI=1S/C17H34O3/c1-3-5-7-9-11-13-15-19-17(18)20-16-14-12-10-8-6-4-2/h3-16H2,1-2H3
",Dioctyl carbonate
90989-43-8,CASRN,DTXSID001036565,"Aromatic hydrocarbons, C7-8, ethylene-manuf.-by-product",N/A,90989-43-8,N/A,N/A,N/A
496805-64-2,CASRN,DTXSID70893401,Perfluoro-2-(3-methoxypropoxy)propanoic acid potassium salt,[K+].[O-]C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F)C(F)(F)F,496805-64-2,NPVAMXSRUVKHFJ-UHFFFAOYSA-M,"InChI=1/C7HF13O4.K/c8-2(1(21)22,4(11,12)13)23-5(14,15)3(9,10)6(16,17)24-7(18,19)20;/h(H,21,22);/q;+1/p-1
","Potassium 2,3,3,3-tetrafluoro-2-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy]propanoate"
69012-29-9,CASRN,DTXSID20102858,"Slags, ferronickel-manufg.",N/A,69012-29-9,N/A,N/A,N/A
68187-75-7,CASRN,DTXSID9028413,"Fats and Glyceridic oils, fish, oxidized",N/A,68187-75-7,N/A,N/A,N/A
68604-41-1,CASRN,DTXSID00100074,"Fatty acids, C16-18 and C18-unsatd., Me esters, distn. residues",N/A,68604-41-1,N/A,N/A,N/A
68783-04-0,CASRN,DTXSID50100862,"Extracts (petroleum), solvent-refined heavy paraffinic distillate solvent",N/A,68783-04-0,N/A,N/A,N/A
18143-33-4,CASRN,DTXSID40339987,Dimethyl(chloromethyl)methoxysilane,CO[Si](C)(C)CCl,18143-33-4,ZCSLOBFDVTWIBL-UHFFFAOYSA-N,"InChI=1S/C4H11ClOSi/c1-6-7(2,3)4-5/h4H2,1-3H3
",(Chloromethyl)(methoxy)dimethylsilane
130169-56-1,CASRN,DTXSID80109308,"Amines, C12-14-alkyl",N/A,130169-56-1,N/A,N/A,N/A
5107-67-5,CASRN,DTXSID90199073,"2-Oxocyclohexane-1,1,3,3-tetrapropionic acid",OC(=O)CCC1(CCC(O)=O)CCCC(CCC(O)=O)(CCC(O)=O)C1=O,5107-67-5,CIVMSMDSVPVXSU-UHFFFAOYSA-N,"InChI=1S/C18H26O9/c19-12(20)2-8-17(9-3-13(21)22)6-1-7-18(16(17)27,10-4-14(23)24)11-5-15(25)26/h1-11H2,(H,19,20)(H,21,22)(H,23,24)(H,25,26)
","3,3',3'',3'''-(2-Oxocyclohexane-1,1,3,3-tetrayl)tetrapropanoic acid"
1236007-63-8,CASRN,DTXSID001071757,"D-Fructose, 6-O-α-D-glucopyranosyl-, manuf. of, by-products from",N/A,1236007-63-8,N/A,N/A,N/A
1407974-32-6,CASRN,DTXSID301035942,"D-Glucopyranoside, methyl, mixed decanoates and octanoates and oleates",N/A,1407974-32-6,N/A,N/A,N/A
68990-67-0,CASRN,DTXSID8021220,Quillaia extract,N/A,68990-67-0,N/A,N/A,N/A
137433-01-3,CASRN,DTXSID201085794,"Hexadecanoic acid, 2-hexyl-3-hydroxy-5-(phenylmethoxy)-, (2S,3S,5R)-, compd. with (S)-α-methylbenzenemethanamine (1:1)",N/A,137433-01-3,N/A,N/A,N/A
64741-72-6,CASRN,DTXSID0029769,"Naphtha, petroleum, polymn.",N/A,64741-72-6,N/A,N/A,N/A
144690-92-6,CASRN,DTXSID70162785,Tritylolmesartan medoxomil,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C(=O)OCC1=C(C)OC(=O)O1)C(C)(C)O,144690-92-6,IJOPLMOXIPGJIJ-UHFFFAOYSA-N,"InChI=1S/C48H44N6O6/c1-5-17-41-49-43(47(3,4)57)42(45(55)58-31-40-32(2)59-46(56)60-40)53(41)30-33-26-28-34(29-27-33)38-24-15-16-25-39(38)44-50-51-52-54(44)48(35-18-9-6-10-19-35,36-20-11-7-12-21-36)37-22-13-8-14-23-37/h6-16,18-29,57H,5,17,30-31H2,1-4H3
","(5-Methyl-2-oxo-2H-1,3-dioxol-4-yl)methyl 4-(2-hydroxypropan-2-yl)-2-propyl-1-({2'-[1-(triphenylmethyl)-1H-tetrazol-5-yl][1,1'-biphenyl]-4-yl}methyl)-1H-imidazole-5-carboxylate"
64354-92-3,CASRN,DTXSID4028123,3-(Isodecyloxy)propanenitrile,N/A,64354-92-3,N/A,N/A,N/A
82199-12-0,CASRN,DTXSID90868651,"Butanamide, N-(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)-2-[2-(2-methoxyphenyl)diazenyl]-3-oxo-",COC1=CC=CC=C1N=NC(C(C)=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,82199-12-0,BWCSCOGVOJAQRL-UHFFFAOYSA-N,"InChI=1/C18H17N5O4/c1-10(24)16(23-22-13-5-3-4-6-15(13)27-2)17(25)19-11-7-8-12-14(9-11)21-18(26)20-12/h3-9,16H,1-2H3,(H,19,25)(H2,20,21,26)
","2-[(2-Methoxyphenyl)diazenyl]-3-oxo-N-(2-oxo-2,3-dihydro-1H-benzimidazol-5-yl)butanamide"
25214-63-5,CASRN,DTXSID3052800,"1,2-Ethanediamine, polymer with 2-methyloxirane",N/A,25214-63-5,N/A,N/A,N/A
85-40-5,CASRN,DTXSID8026513,"1,2,3,6-Tetrahydrophthalimide",O=C1NC(=O)C2CC=CCC12,85-40-5,CIFFBTOJCKSRJY-UHFFFAOYSA-N,"InChI=1/C8H9NO2/c10-7-5-3-1-2-4-6(5)8(11)9-7/h1-2,5-6H,3-4H2,(H,9,10,11)
","3a,4,7,7a-Tetrahydro-1H-isoindole-1,3(2H)-dione"
