INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES,CASRN,INCHIKEY,INCHI_STRING,IUPAC_NAME
351491-23-1,CASRN,DTXSID20587348,Methyl 2-[(ethoxycarbonothioyl)sulfanyl]propanoate,CCOC(=S)SC(C)C(=O)OC,351491-23-1,KYOQMYIXFMSKFI-UHFFFAOYSA-N,"InChI=1/C7H12O3S2/c1-4-10-7(11)12-5(2)6(8)9-3/h5H,4H2,1-3H3
",Methyl 2-[(ethoxycarbonothioyl)sulfanyl]propanoate
1323-42-8,CASRN,DTXSID9051666,"Octadecanoic acid, hydroxy-​, monoester with 1,​2,​3-​propanetriol",N/A,1323-42-8,N/A,N/A,N/A
74504-65-7,CASRN,DTXSID901019669,"1,2,3-Propanetriol homopolymer decanoate",N/A,74504-65-7,N/A,N/A,N/A
91081-13-9,CASRN,DTXSID601020219,"Rape oil, reaction products with diethylenetriamine",N/A,91081-13-9,N/A,N/A,N/A
110-41-8,CASRN,DTXSID9047629,2-Methylundecanal,CCCCCCCCCC(C)C=O,110-41-8,NFAVNWJJYQAGNB-UHFFFAOYSA-N,"InChI=1/C12H24O/c1-3-4-5-6-7-8-9-10-12(2)11-13/h11-12H,3-10H2,1-2H3
",2-Methylundecanal
2358-84-1,CASRN,DTXSID8044882,Di(ethylene glycol) dimethacrylate,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C,2358-84-1,XFCMNSHQOZQILR-UHFFFAOYSA-N,"InChI=1S/C12H18O5/c1-9(2)11(13)16-7-5-15-6-8-17-12(14)10(3)4/h1,3,5-8H2,2,4H3
","Oxydi(ethane-2,1-diyl) bis(2-methylprop-2-enoate)"
57693-14-8,CASRN,DTXSID9028045,C.I. Acid Black 172,[Na+].[Na+].[Na+].[Cr+3].[O-]C1=C(N=NC2=C([O-])C=C(C3=C2C=CC(=C3)[N+]([O-])=O)S([O-])(=O)=O)C2=CC=CC=C2C=C1.[O-]C1=C(N=NC2=C([O-])C=C(C3=C2C=CC(=C3)[N+]([O-])=O)S([O-])(=O)=O)C2=CC=CC=C2C=C1,57693-14-8,WACZZIYBCYRXBW-UHFFFAOYSA-H,"InChI=1S/2C20H13N3O7S.Cr.3Na/c2*24-16-8-5-11-3-1-2-4-13(11)19(16)21-22-20-14-7-6-12(23(26)27)9-15(14)18(10-17(20)25)31(28,29)30;;;;/h2*1-10,24-25H,(H,28,29,30);;;;/q;;+3;3*+1/p-6
",Chromium(3+) sodium 7-nitro-3-oxido-4-[(2-oxidonaphthalen-1-yl)diazenyl]naphthalene-1-sulfonate (1/3/2)
5285-60-9,CASRN,DTXSID9041499,"4,4'-Bis(sec-butylamino)diphenylmethane",CCC(C)NC1=CC=C(CC2=CC=C(NC(C)CC)C=C2)C=C1,5285-60-9,YZZTZUHVGICSCS-UHFFFAOYSA-N,"InChI=1/C21H30N2/c1-5-16(3)22-20-11-7-18(8-12-20)15-19-9-13-21(14-10-19)23-17(4)6-2/h7-14,16-17,22-23H,5-6,15H2,1-4H3
","4,4'-Methylenebis[N-(butan-2-yl)aniline]"
625-84-3,CASRN,DTXSID40211552,"2,5-Dimethylpyrrole",CC1=CC=C(C)N1,625-84-3,PAPNRQCYSFBWDI-UHFFFAOYSA-N,"InChI=1S/C6H9N/c1-5-3-4-6(2)7-5/h3-4,7H,1-2H3
","2,5-Dimethyl-1H-pyrrole"
598-22-1,CASRN,DTXSID80208527,Propionyl bromide,CCC(Br)=O,598-22-1,RIBFXMJCUYXJDZ-UHFFFAOYSA-N,"InChI=1S/C3H5BrO/c1-2-3(4)5/h2H2,1H3
",Propanoyl bromide
22504-50-3,CASRN,DTXSID2066804,"1,2-Ethanediyl 3'-mercaptopropionate",SCCC(=O)OCCOC(=O)CCS,22504-50-3,HAQZWTGSNCDKTK-UHFFFAOYSA-N,"InChI=1S/C8H14O4S2/c9-7(1-5-13)11-3-4-12-8(10)2-6-14/h13-14H,1-6H2
","Ethane-1,2-diyl bis(3-sulfanylpropanoate)"
83950-14-5,CASRN,DTXSID70897449,4-(2-(4-(Benzylmethyl(ethyl)amino)phenyl)vinyl)-1-(2-hydroxyethyl)pyridinium acetate,CC([O-])=O.CCN(CC1=CC=CC=C1)C1=CC=C(C=CC2=CC=[N+](CCO)C=C2)C=C1,83950-14-5,FYHABCCBCYOHGI-UHFFFAOYSA-M,"InChI=1S/C24H27N2O.C2H4O2/c1-2-26(20-23-6-4-3-5-7-23)24-12-10-21(11-13-24)8-9-22-14-16-25(17-15-22)18-19-27;1-2(3)4/h3-17,27H,2,18-20H2,1H3;1H3,(H,3,4)/q+1;/p-1
",4-(2-{4-[Benzyl(ethyl)amino]phenyl}ethenyl)-1-(2-hydroxyethyl)pyridin-1-ium acetate
2162-98-3,CASRN,DTXSID9062225,"Decane, 1,10-dichloro-",ClCCCCCCCCCCCl,2162-98-3,RBBNTRDPSVZESY-UHFFFAOYSA-N,"InChI=1S/C10H20Cl2/c11-9-7-5-3-1-2-4-6-8-10-12/h1-10H2
","1,10-Dichlorodecane"
1512859-54-9,CASRN,DTXSID501020430,1512859-54-9 (name too long),[Na+].[Na+].[Cu++].CCN(C1=CC(=CC=C1)S(=O)(=O)CCOS([O-])(=O)=O)C1=NC(NC2=C(C3=CC(=C(N=NC4=CC(OC)=C(OC)C=C4N=NC4=CC(=CC=C4[O-])S(O)(=O)=O)C([O-])=C3C=C2)S(O)(=O)=O)S([O-])(=O)=O)=NC(Cl)=N1,1512859-54-9,TWQLYMUAFVULQL-UHFFFAOYSA-J,"InChI=1S/C37H34ClN9O19S5.Cu.2Na/c1-4-47(19-6-5-7-20(14-19)67(50,51)13-12-66-71(61,62)63)37-41-35(38)40-36(42-37)39-24-10-9-22-23(34(24)70(58,59)60)16-31(69(55,56)57)32(33(22)49)46-44-26-18-30(65-3)29(64-2)17-25(26)43-45-27-15-21(68(52,53)54)8-11-28(27)48;;;/h5-11,14-18,48-49H,4,12-13H2,1-3H3,(H,52,53,54)(H,55,56,57)(H,58,59,60)(H,61,62,63)(H,39,40,41,42);;;/q;+2;2*+1/p-4
","Copper(2+) sodium 2-{[4-chloro-6-(ethyl{3-[2-(sulfonatooxy)ethanesulfonyl]phenyl}amino)-1,3,5-triazin-2-yl]amino}-6-({4,5-dimethoxy-2-[(2-oxido-5-sulfophenyl)diazenyl]phenyl}diazenyl)-5-oxido-7-sulfon
aphthalene-1-sulfonate (1/2/1)"
70983-53-8,CASRN,DTXSID30103735,"2,5-Furandione, dihydro-, mono-C20-24-2-alkenyl derivs.",N/A,70983-53-8,N/A,N/A,N/A
1401065-88-0,CASRN,DTXSID10889166,"2-Cyclohexen-1-ol, 2,6-dimethyl-4-(2,2,3-trimethyl-3-cyclopenten-1-yl)-",CC1CC(C=C(C)C1O)C1CC=C(C)C1(C)C,1401065-88-0,MQEPGDOYYNNWSR-UHFFFAOYSA-N,"InChI=1/C16H26O/c1-10-8-13(9-11(2)15(10)17)14-7-6-12(3)16(14,4)5/h6,8,11,13-15,17H,7,9H2,1-5H3
","2,6-Dimethyl-4-(2,2,3-trimethylcyclopent-3-en-1-yl)cyclohex-2-en-1-ol"
51032-53-2,CASRN,DTXSID101074259,"Acetic acid, 2,2′,2′′-[phosphinidynetris(thio)]tris-, 1,1′,1′′-triisooctyl ester",N/A,51032-53-2,N/A,N/A,N/A
1458-18-0,CASRN,DTXSID8057645,"Methyl 3-amino-5,6-dichloropyrazine-2-carboxylate",COC(=O)C1=NC(Cl)=C(Cl)N=C1N,1458-18-0,USYMCUGEGUFUBI-UHFFFAOYSA-N,"InChI=1S/C6H5Cl2N3O2/c1-13-6(12)2-5(9)11-4(8)3(7)10-2/h1H3,(H2,9,11)
","Methyl 3-amino-5,6-dichloropyrazine-2-carboxylate"
14024-56-7,CASRN,DTXSID901312265,Magnesium acetylacetonate,[Mg++].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O,14024-56-7,QTNPNISUJKZVIS-UHFFFAOYSA-N,"InChI=1S/2C5H7O2.Mg/c2*1-4(6)3-5(2)7;/h2*3H,1-2H3;/q2*-1;+2
",N/A
8028-48-6,CASRN,DTXSID1047730,Orange terpenes,N/A,8028-48-6,N/A,N/A,N/A
113-24-6,CASRN,DTXSID6040614,Sodium pyruvate,[Na+].CC(=O)C([O-])=O,113-24-6,DAEPDZWVDSPTHF-UHFFFAOYSA-M,"InChI=1S/C3H4O3.Na/c1-2(4)3(5)6;/h1H3,(H,5,6);/q;+1/p-1
",Sodium 2-oxopropanoate
69103-01-1,CASRN,DTXSID30103013,"Terpenes and Terpenoids, turpentine-oil, myrcene fraction, hydroxy, acetates",N/A,69103-01-1,N/A,N/A,N/A
4420-74-0,CASRN,DTXSID2044428,3-Mercaptopropyltrimethoxysilane,CO[Si](CCCS)(OC)OC,4420-74-0,UUEWCQRISZBELL-UHFFFAOYSA-N,"InChI=1S/C6H16O3SSi/c1-7-11(8-2,9-3)6-4-5-10/h10H,4-6H2,1-3H3
",3-(Trimethoxysilyl)propane-1-thiol
130-15-4,CASRN,DTXSID5040704,"1,4-Naphthoquinone",O=C1C=CC(=O)C2=C1C=CC=C2,130-15-4,FRASJONUBLZVQX-UHFFFAOYSA-N,"InChI=1S/C10H6O2/c11-9-5-6-10(12)8-4-2-1-3-7(8)9/h1-6H
","Naphthalene-1,4-dione"
2061933-85-3,CASRN,DTXSID801335894,Isocycloseram,CCN1OCC(NC(=O)C2=C(C)C=C(C=C2)C2=NOC(C2)(C2=CC(Cl)=C(F)C(Cl)=C2)C(F)(F)F)C1=O,2061933-85-3,WLSQDEYDCAGPIR-UHFFFAOYNA-N,"InChI=1/C23H19Cl2F4N3O4/c1-3-32-21(34)18(10-35-32)30-20(33)14-5-4-12(6-11(14)2)17-9-22(36-31-17,23(27,28)29)13-7-15(24)19(26)16(25)8-13/h4-8,18H,3,9-10H2,1-2H3,(H,30,33)
",N/A
40546-94-9,CASRN,DTXSID00960958,"6-Methyl-4-phenyl-3,4-dihydro-2H-1-benzopyran-2-one",CC1=CC2=C(OC(=O)CC2C2=CC=CC=C2)C=C1,40546-94-9,SUHIZPDCJOQZLN-UHFFFAOYSA-N,"InChI=1/C16H14O2/c1-11-7-8-15-14(9-11)13(10-16(17)18-15)12-5-3-2-4-6-12/h2-9,13H,10H2,1H3
","6-Methyl-4-phenyl-3,4-dihydro-2H-1-benzopyran-2-one"
92-88-6,CASRN,DTXSID1029120,"4,4'-Biphenyldiol",OC1=CC=C(C=C1)C1=CC=C(O)C=C1,92-88-6,VCCBEIPGXKNHFW-UHFFFAOYSA-N,"InChI=1S/C12H10O2/c13-11-5-1-9(2-6-11)10-3-7-12(14)8-4-10/h1-8,13-14H
","[1,1'-Biphenyl]-4,4'-diol"
899810-84-5,CASRN,DTXSID00889236,"7-Nonenal, 6,8-dimethyl-",CC(CCCCC=O)C=C(C)C,899810-84-5,MSRUKASFIHGGTH-UHFFFAOYSA-N,"InChI=1/C11H20O/c1-10(2)9-11(3)7-5-4-6-8-12/h8-9,11H,4-7H2,1-3H3
","6,8-Dimethylnon-7-enal"
94-47-3,CASRN,DTXSID9047590,2-Phenylethyl benzoate,O=C(OCCC1=CC=CC=C1)C1=CC=CC=C1,94-47-3,OSORMYZMWHVFOZ-UHFFFAOYSA-N,"InChI=1S/C15H14O2/c16-15(14-9-5-2-6-10-14)17-12-11-13-7-3-1-4-8-13/h1-10H,11-12H2
",2-Phenylethyl benzoate
101-80-4,CASRN,DTXSID0021094,"4,4'-Oxydianiline",NC1=CC=C(OC2=CC=C(N)C=C2)C=C1,101-80-4,HLBLWEWZXPIGSM-UHFFFAOYSA-N,"InChI=1S/C12H12N2O/c13-9-1-5-11(6-2-9)15-12-7-3-10(14)4-8-12/h1-8H,13-14H2
","4,4'-Oxydianiline"
87-20-7,CASRN,DTXSID9041655,Isoamyl salicylate,CC(C)CCOC(=O)C1=C(O)C=CC=C1,87-20-7,PMGCQNGBLMMXEW-UHFFFAOYSA-N,"InChI=1S/C12H16O3/c1-9(2)7-8-15-12(14)10-5-3-4-6-11(10)13/h3-6,9,13H,7-8H2,1-2H3
",3-Methylbutyl 2-hydroxybenzoate
3090-56-0,CASRN,DTXSID10184906,"Ethanol, 2-(ethenylthio)-",OCCSC=C,3090-56-0,CJDXLHTYSXHWDC-UHFFFAOYSA-N,"InChI=1S/C4H8OS/c1-2-6-4-3-5/h2,5H,1,3-4H2
",2-(Ethenylsulfanyl)ethan-1-ol
1064082-81-0,CASRN,DTXSID001020192,"1-Propanol, 3-[[3-[[[3-(acetyloxy)-2,2-dimethylpropylidene]amino]methyl]-3,5,5-trimethylcyclohexyl]imino]-2,2-dimethyl-, 1-acetate",CC(=O)OCC(C)(C)C=NCC1(C)CC(CC(C)(C)C1)N=CC(C)(C)COC(C)=O,1064082-81-0,PSBABWQQKLULPE-UHFFFAOYSA-N,"InChI=1/C24H42N2O4/c1-18(27)29-16-22(5,6)13-25-15-24(9)11-20(10-21(3,4)12-24)26-14-23(7,8)17-30-19(2)28/h13-14,20H,10-12,15-17H2,1-9H3
","3-{[3-({[3-(Acetyloxy)-2,2-dimethylpropylidene]amino}methyl)-3,5,5-trimethylcyclohexyl]imino}-2,2-dimethylpropyl acetate"
131-92-0,CASRN,DTXSID2026282,C.I. Vat brown 3,O=C(NC1=CC=CC2=C1C(=O)C1=C(C3=C(C=C1)C1=C(N3)C3=C(C(NC(=O)C4=CC=CC=C4)=C1)C(=O)C1=C(C=CC=C1)C3=O)C2=O)C1=CC=CC=C1,131-92-0,AAKMSGQPNUGLAZ-UHFFFAOYSA-N,"InChI=1S/C42H23N3O6/c46-37-24-14-7-8-15-25(24)38(47)34-33(37)30(44-42(51)22-12-5-2-6-13-22)20-28-23-18-19-27-32(35(23)45-36(28)34)40(49)26-16-9-17-29(31(26)39(27)48)43-41(50)21-10-3-1-4-11-21/h1-20,45H,(H,43,50)(H,44,51)
","N,N'-(5,10,15,17-Tetraoxo-10,15,16,17-tetrahydro-5H-dinaphtho[2,3-a:2',3'-i]carbazole-4,9-diyl)dibenzamide"
3634-83-1,CASRN,DTXSID5038919,"1,3-Bis(isocyanatomethyl)benzene",O=C=NCC1=CC(CN=C=O)=CC=C1,3634-83-1,RTTZISZSHSCFRH-UHFFFAOYSA-N,"InChI=1S/C10H8N2O2/c13-7-11-5-9-2-1-3-10(4-9)6-12-8-14/h1-4H,5-6H2
","1,3-Bis(isocyanatomethyl)benzene"
468-28-0,CASRN,DTXSID00875553,Lupulon,CC(C)CC(=O)C1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)=C1O,468-28-0,WPVSVIXDXMNGGN-UHFFFAOYSA-N,"InChI=1S/C26H38O4/c1-16(2)9-10-20-23(28)22(21(27)15-19(7)8)25(30)26(24(20)29,13-11-17(3)4)14-12-18(5)6/h9,11-12,19,28,30H,10,13-15H2,1-8H3
","3,5-Dihydroxy-4-(3-methylbutanoyl)-2,6,6-tris(3-methylbut-2-en-1-yl)cyclohexa-2,4-dien-1-one"
37742-98-6,CASRN,DTXSID20191181,"4-Bromo-2,2-diphenylbutyric acid",OC(=O)C(CCBr)(C1=CC=CC=C1)C1=CC=CC=C1,37742-98-6,GFIYIIRFIODLLU-UHFFFAOYSA-N,"InChI=1S/C16H15BrO2/c17-12-11-16(15(18)19,13-7-3-1-4-8-13)14-9-5-2-6-10-14/h1-10H,11-12H2,(H,18,19)
","4-Bromo-2,2-diphenylbutanoic acid"
27511-79-1,CASRN,DTXSID90181933,5-Aminopyrazole-4-carboxamide hemisulphate,OS(O)(=O)=O.NC(=O)C1=C(N)NN=C1.NC(=O)C1=C(N)NN=C1,27511-79-1,UMPKASYMNORSRO-UHFFFAOYSA-N,"InChI=1S/2C4H6N4O.H2O4S/c2*5-3-2(4(6)9)1-7-8-3;1-5(2,3)4/h2*1H,(H2,6,9)(H3,5,7,8);(H2,1,2,3,4)
",Sulfuric acid--5-amino-1H-pyrazole-4-carboxamide (1/2)
83763-48-8,CASRN,DTXSID30892455,"Ethanol, 2-​[(3-​amino-​4-​methoxyphenyl)​amino]​-​, sulfate (1:1)",OS(O)(=O)=O.COC1=C(N)C=C(NCCO)C=C1,83763-48-8,GWHLYFOWAINYAH-UHFFFAOYSA-N,"InChI=1S/C9H14N2O2.H2O4S/c1-13-9-3-2-7(6-8(9)10)11-4-5-12;1-5(2,3)4/h2-3,6,11-12H,4-5,10H2,1H3;(H2,1,2,3,4)
",Sulfuric acid--2-(3-amino-4-methoxyanilino)ethan-1-ol (1/1)
27776-21-2,CASRN,DTXSID0049444,"2,2'-(Diazene-1,2-diyldiethane-1,1-diyl)bis-4,5-dihydro-1H-imidazole dihydrochloride",Cl.Cl.CC(C)(N=NC(C)(C)C1=NCCN1)C1=NCCN1,27776-21-2,LBSPZZSGTIBOFG-UHFFFAOYSA-N,"InChI=1S/C12H22N6.2ClH/c1-11(2,9-13-5-6-14-9)17-18-12(3,4)10-15-7-8-16-10;;/h5-8H2,1-4H3,(H,13,14)(H,15,16);2*1H
","2,2'-[Diazenediyldi(propane-2,2-diyl)]di(4,5-dihydro-1H-imidazole)--hydrogen chloride (1/2)"
2414605-13-1,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7209-38-3,CASRN,DTXSID8022246,"1,4-Piperazinedipropanamine",NCCCN1CCN(CCCN)CC1,7209-38-3,XUSNPFGLKGCWGN-UHFFFAOYSA-N,"InChI=1S/C10H24N4/c11-3-1-5-13-7-9-14(10-8-13)6-2-4-12/h1-12H2
","3,3'-(Piperazine-1,4-diyl)di(propan-1-amine)"
59231-37-7,CASRN,DTXSID70866751,"Hexanoic acid, 3,5,5-trimethyl-, isotridecyl ester",CC(C)CCCCCCCCCCOC(=O)CC(C)CC(C)(C)C,59231-37-7,WAYINTBTZWQNSN-UHFFFAOYSA-N,"InChI=1/C22H44O2/c1-19(2)15-13-11-9-7-8-10-12-14-16-24-21(23)17-20(3)18-22(4,5)6/h19-20H,7-18H2,1-6H3
","11-Methyldodecyl 3,5,5-trimethylhexanoate"
1702355-94-9,CASRN,DTXSID101019560,"N2,N4-Dibutyl-N2,N4-bis(1,2,2,6,6-pentamethylpiperidin-4-yl)-6-(pyrrolidin-1-yl)-1,3,5-triazine-2,4-diamine",CCCCN(C1CC(C)(C)N(C)C(C)(C)C1)C1=NC(=NC(=N1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1)N1CCCC1,1702355-94-9,TWRXLSBOPJJNHZ-UHFFFAOYSA-N,"InChI=1S/C35H66N8/c1-13-15-21-42(27-23-32(3,4)39(11)33(5,6)24-27)30-36-29(41-19-17-18-20-41)37-31(38-30)43(22-16-14-2)28-25-34(7,8)40(12)35(9,10)26-28/h27-28H,13-26H2,1-12H3
","N~2~,N~4~-Dibutyl-N~2~,N~4~-bis(1,2,2,6,6-pentamethylpiperidin-4-yl)-6-(pyrrolidin-1-yl)-1,3,5-triazine-2,4-diamine"
686-31-7,CASRN,DTXSID60862368,"Hexaneperoxoic acid, 2-ethyl-, 1,1-dimethylpropyl ester",CCCCC(CC)C(=O)OOC(C)(C)CC,686-31-7,IFXDUNDBQDXPQZ-UHFFFAOYSA-N,"InChI=1/C13H26O3/c1-6-9-10-11(7-2)12(14)15-16-13(4,5)8-3/h11H,6-10H2,1-5H3
",2-Methylbutan-2-yl 2-ethylhexaneperoxoate
81-48-1,CASRN,DTXSID1026293,D&C Violet 2,CC1=CC=C(NC2=C3C(=O)C4=C(C=CC=C4)C(=O)C3=C(O)C=C2)C=C1,81-48-1,LJFWQNJLLOFIJK-UHFFFAOYSA-N,"InChI=1S/C21H15NO3/c1-12-6-8-13(9-7-12)22-16-10-11-17(23)19-18(16)20(24)14-4-2-3-5-15(14)21(19)25/h2-11,22-23H,1H3
","1-Hydroxy-4-(4-methylanilino)anthracene-9,10-dione"
68609-08-5,CASRN,DTXSID10988284,"Cyclohexanemethanamine, 5-amino-1,3,3-trimethyl-, reaction products with bisphenol A diglycidyl ether homopolymer",N/A,68609-08-5,N/A,N/A,N/A
103-71-9,CASRN,DTXSID5051521,Phenyl isocyanate,O=C=NC1=CC=CC=C1,103-71-9,DGTNSSLYPYDJGL-UHFFFAOYSA-N,"InChI=1S/C7H5NO/c9-6-8-7-4-2-1-3-5-7/h1-5H
",Isocyanatobenzene
85586-38-5,CASRN,DTXSID701089553,"Sulfuric acid, mono-C8-18-alkyl esters, magnesium salts, compds. with triethanolamine",N/A,85586-38-5,N/A,N/A,N/A
69-72-7,CASRN,DTXSID7026368,Salicylic acid,OC(=O)C1=C(O)C=CC=C1,69-72-7,YGSDEFSMJLZEOE-UHFFFAOYSA-N,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)
",2-Hydroxybenzoic acid
16941-12-1,CASRN,DTXSID30858819,Chloroplatinic acid,[H+].[H+].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Pt+4],16941-12-1,GBFHNZZOZWQQPA-UHFFFAOYSA-J,"InChI=1S/6ClH.Pt/h6*1H;/q;;;;;;+4/p-4
",Platinum(4+) hydrogen chloride (1/2/6)
1393645-32-3,Searched by CASRN: Found 0 results,N/A,N/A,N/A,N/A,N/A,N/A,N/A
85443-67-0,CASRN,DTXSID401015250,"Chromate(1-), (3-(2-(4,5-dihydro-3-methyl-5-(oxo-kappaO)-1-phenyl-1H-pyrazol-4-yl)diazenyl-kappaN1)-2-(hydroxy-kappaO)-5-nitrobenzenesulfonato(3-))hydroxy-, (T-4)-, hydrogen, compd. with 3-((2-ethylhexyl)oxy)-1-propanamine (1:1:1)",[H+].[OH-].[Cr+3].CCCCC(CC)COCCCN.CC1=NN(C(=O)[C-]1\N=N\C1=C([O-])C(=CC(=C1)[N+]([O-])=O)S([O-])(=O)=O)C1=CC=CC=C1,85443-67-0,QDCPZIFEPCQONN-GLCFPVLVSA-L,"InChI=1/C16H12N5O7S.C11H25NO.Cr.H2O/c1-9-14(16(23)20(19-9)10-5-3-2-4-6-10)18-17-12-7-11(21(24)25)8-13(15(12)22)29(26,27)28;1-3-5-7-11(4-2)10-13-9-6-8-12;;/h2-8,22H,1H3,(H,26,27,28);11H,3-10,12H2,1-2H3;;1H2/q-1;;+3;/p-2/b18-17+;;;
","Chromium(3+) hydrogen hydroxide 3-[(E)-(3-methyl-5-oxo-1-phenyl-4,5-dihydro-1H-pyrazol-4-id-4-yl)diazenyl]-5-nitro-2-oxidobenzene-1-sulfonate--3-[(2-ethylhexyl)oxy]propan-1-amine (1/1/1/1/1)"
68672-66-2,CASRN,DTXSID40988358,"{[(1-tert-Butoxy-2-methyl-1-oxopropan-2-yl)oxy]imino}{2-[(triphenylmethyl)amino]-1,3-thiazol-4-yl}acetic acid",CC(C)(C)OC(=O)C(C)(C)ON=C(C(O)=O)C1=CSC(NC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=N1,68672-66-2,RACSQPAUTPPMLG-UHFFFAOYSA-N,"InChI=1S/C32H33N3O5S/c1-30(2,3)39-28(38)31(4,5)40-35-26(27(36)37)25-21-41-29(33-25)34-32(22-15-9-6-10-16-22,23-17-11-7-12-18-23)24-19-13-8-14-20-24/h6-21H,1-5H3,(H,33,34)(H,36,37)
","{[(1-tert-Butoxy-2-methyl-1-oxopropan-2-yl)oxy]imino}{2-[(triphenylmethyl)amino]-1,3-thiazol-4-yl}acetic acid"
68475-94-5,CASRN,DTXSID3098810,"Fatty acids, C18-unsatd., dimers, polymers with epichlorohydrin",N/A,68475-94-5,N/A,N/A,N/A
31001-77-1,CASRN,DTXSID60893531,3-(Dimethoxymethylsilyl)-1-propanethiol,CO[Si](C)(CCCS)OC,31001-77-1,IKYAJDOSWUATPI-UHFFFAOYSA-N,"InChI=1S/C6H16O2SSi/c1-7-10(3,8-2)6-4-5-9/h9H,4-6H2,1-3H3
",3-[Dimethoxy(methyl)silyl]propane-1-thiol
212580-83-1,CASRN,DTXSID601083352,"Phenol, 4,4′-(1-methylethylidene)bis-, polymer with 5-amino-1,3,3-trimethylcyclohexanemethanamine, 1,3-benzenedimethanamine and 2-(chloromethyl)oxirane",N/A,212580-83-1,N/A,N/A,N/A
84-72-0,CASRN,DTXSID3024100,Ethyl phthalyl ethyl glycolate,CCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCC,84-72-0,PZBLUWVMZMXIKZ-UHFFFAOYSA-N,"InChI=1S/C14H16O6/c1-3-18-12(15)9-20-14(17)11-8-6-5-7-10(11)13(16)19-4-2/h5-8H,3-4,9H2,1-2H3
","2-Ethoxy-2-oxoethyl ethyl benzene-1,2-dicarboxylate"
91722-69-9,CASRN,DTXSID401020582,"Lavender, Lavandula hybrida, ext.",N/A,91722-69-9,N/A,N/A,N/A
420-04-2,CASRN,DTXSID9034490,Cyanamide,NC#N,420-04-2,XZMCDFZZKTWFGF-UHFFFAOYSA-N,"InChI=1S/CH2N2/c2-1-3/h2H2
",Cyanamide
123-31-9,CASRN,DTXSID7020716,Hydroquinone,OC1=CC=C(O)C=C1,123-31-9,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H
","Benzene-1,4-diol"
70161-18-1,CASRN,DTXSID60890045,"1-Naphthalenesulfonic acid, 5,5'-[(1-methylethylidene)bis(4,1-phenyleneoxysulfonyl-2,1-phenylene-2,1-diazenediyl)]bis[6-amino-, sodium salt (1:2)",[Na+].[Na+].CC(C)(C1=CC=C(OS(=O)(=O)C2=CC=CC=C2N=NC2=C(N)C=CC3=C(C=CC=C23)S([O-])(=O)=O)C=C1)C1=CC=C(OS(=O)(=O)C2=CC=CC=C2N=NC2=C(N)C=CC3=C(C=CC=C23)S([O-])(=O)=O)C=C1,70161-18-1,YSXLJTGZMRNQSG-UHFFFAOYSA-L,"InChI=1S/C47H38N6O12S4.2Na/c1-47(2,29-17-21-31(22-18-29)64-68(60,61)43-13-5-3-11-39(43)50-52-45-35-9-7-15-41(66(54,55)56)33(35)25-27-37(45)48)30-19-23-32(24-20-30)65-69(62,63)44-14-6-4-12-40(44)51-53-46-36-10-8-16-42(67(57,58)59)34(36)26-28-38(46)49;;/h3-28H,48-49H2,1-2H3,(H,54,55,56)(H,57,58,59);;/q;2*+1/p-2
","Disodium 5,5'-{propane-2,2-diylbis[(4,1-phenylene)oxysulfonyl-2,1-phenylenediazene-2,1-diyl]}bis(6-aminonaphthalene-1-sulfonate)"
1154521-93-3,CASRN,DTXSID701019687,"3-(4-(3-Dodecanoyloxy-2,2-dimethylpropylideneamino)phenylimino)-2,2-dimethylpropyl dodecanoate",CCCCCCCCCCCC(=O)OCC(C)(C)C=NC1=CC=C(C=C1)N=CC(C)(C)COC(=O)CCCCCCCCCCC,1154521-93-3,YIDAJHZSLYLUJW-UHFFFAOYSA-N,"InChI=1S/C40H68N2O4/c1-7-9-11-13-15-17-19-21-23-25-37(43)45-33-39(3,4)31-41-35-27-29-36(30-28-35)42-32-40(5,6)34-46-38(44)26-24-22-20-18-16-14-12-10-8-2/h27-32H,7-26,33-34H2,1-6H3
","[(1,4-Phenylene)bis(azanylylidene)-2,2-dimethylpropan-1-yl-3-ylidene] didodecanoate"
39075-26-8,CASRN,DTXSID80406400,"3,5-dimethoxy-4-propoxybenzaldehyde",CCCOC1=C(OC)C=C(C=O)C=C1OC,39075-26-8,VIZFOCNGDABISZ-UHFFFAOYSA-N,"InChI=1S/C12H16O4/c1-4-5-16-12-10(14-2)6-9(8-13)7-11(12)15-3/h6-8H,4-5H2,1-3H3
","3,5-Dimethoxy-4-propoxybenzaldehyde"
